step_order,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_t,y_t,z_t,rx_t,ry_t,rz_t
811,-0.0927363,-0.646612,0.852386,2.96615,1.28103,1.45187,-262.40664876078523,-167.51280577342314,97.34037277257069,-126.20541353346644,86.19978140404696,4.046187842168214,376.8355163,-2940.977188,-369.91535600000003,-110.92415,-23.867136000000002,-95.798599
812,-0.0921642,-0.539898,1.18126,3.26343,1.50245,1.6226,-254.85964868332204,-138.8139227731153,65.17795990069706,-110.48860825523282,70.82789671848211,0.8296829943950912,409.6358742,-3043.368002,-44.415151,-97.491655,-17.476243,-93.477321
813,-0.0946657,-0.845684,0.877643,3.78697,1.74242,1.6616,-255.00632587887551,-176.11290227833678,79.1552653129135,-71.58993058600609,43.35858114652505,-2.4691043223367695,300.6457457,-2754.796216,-351.556813,-85.873043,10.269873,-87.562468
814,0.188058,-0.640434,1.18243,3.65643,1.81796,1.66829,-221.8314965830057,-144.86034638513092,47.03232923312437,-45.65648567967673,20.953066567934208,-27.623498514626764,105.203222,-3045.1856660000003,-48.980767,-81.466854,2.6209192999999997,-85.854888
815,-0.0724084,-0.780941,0.843045,3.5405,1.50372,1.52578,-252.779238929202,-176.04070959615032,90.37034119480423,-99.13774137589608,47.346711175312656,1.7203917235495665,303.55003839999995,-2823.805259,-382.810565,-97.168831,3.918994,-92.83897499999999
816,0.298853,-0.572367,0.956785,3.81359,1.38907,1.53272,-208.72623293497838,-141.203729736606,47.251313702423374,-232.59508172233333,14.84791478191772,140.85938210173236,20.129469,-3147.1560329999998,-268.813715,-102.42417800000001,19.405756,-95.279215
817,0.0669118,-0.587753,0.755559,3.36446,1.27351,1.57541,-231.25206865054668,-172.47920394161713,111.28731142164519,-144.57272157197525,41.069099092961785,16.060064293296488,241.83644819999998,-3052.493547,-466.976299,-110.17052,-7.8108364,-97.79514400000001
818,-0.244351,-0.672082,1.01093,3.36832,1.5048,1.52461,-273.0756958639163,-159.32294704982314,78.55079483905047,-103.02354114247332,77.38826347273003,-0.07676144764485691,505.178901,-2866.987818,-214.50012,-97.166353,-5.8934847999999995,-92.85638
819,-0.15201,-0.829733,1.14341,3.08035,1.89578,1.65487,-271.44391206338366,-151.8997058561082,47.43322780237741,-56.69331439150226,99.38182139662182,1.9720004097033161,369.9657,-2747.475167,-88.801413,-72.344769,-28.950635,-83.19426
820,-0.35667,-0.712504,1.18949,3.14884,1.28404,1.52992,-288.53123238757024,-131.13399648718178,24.196408758831257,-90.08844595959987,105.05467652621209,-4.725687139303615,600.5706,-2789.6976959999997,-32.018376,-110.43024,-17.794865,-96.895049
821,0.169028,-0.41859,0.719078,3.02799,1.87648,1.49325,-198.49091488276133,-183.40951979932782,126.1716090235537,-81.34969366826455,26.889654170623203,-40.266557109322044,207.569682,-3246.29591,-513.048848,-74.444809,-23.321619000000002,-86.85953500000001
822,0.0926155,-0.63925,1.15117,3.55372,1.26896,1.73713,-232.22323211329345,-138.57041571018473,54.85497930582502,-121.42236185971431,39.88067003430144,12.618593296843198,198.91843450000002,-3013.56425,-71.72550199999999,-109.50442,-5.9399828999999995,-100.49346999999999
823,-0.207912,-0.768891,0.916176,3.69517,1.78866,1.68872,-265.9257555384787,-173.75689982475885,84.12853897464905,-78.22249002244051,60.8607229143863,0.6143769141408305,435.32421200000005,-2787.769109,-313.705106,-83.20254,3.5742068,-86.25526500000001
824,-0.216281,-0.838974,1.18917,2.91449,1.49882,1.72573,-280.7716649681135,-129.99954005282274,9.243184334168493,-64.01370966099122,122.55280758950742,-1.6846678050231594,431.608111,-2716.238726,-36.08356,-98.578141,-43.303432,-94.703458
825,0.285855,-0.674467,0.85942,3.66829,1.77417,1.53871,-217.48618466473354,-171.83634529548033,69.86017100250615,-13.727724996657447,11.172848892389593,-57.9924961919614,0.4474186399999999,-3046.4481330000003,-372.21271,-83.504263,10.422907,-88.08578999999999
826,-0.224657,-0.648699,0.885457,3.06201,1.72959,1.50405,-277.8083272516969,-175.17267853652712,96.7364752565028,-92.39689291618194,98.44961906394396,0.5883245231962319,499.87377699999996,-2894.7448010000003,-343.37012699999997,-83.496642,-22.338154000000003,-89.02924800000001
827,0.0281501,-0.728387,1.11514,3.25071,1.27068,1.7097,-249.7053203583251,-143.4176386569915,55.029273067103816,-109.62516085797067,71.94459146119209,3.7568326964712466,233.4544999,-2906.426613,-107.37987,-111.73392,-21.668070999999998,-100.498532
828,-0.0687603,-0.744888,0.780075,3.67888,1.34194,1.73563,-252.4933329894317,-178.40473345886008,98.7813616273247,-114.82532580657802,51.34469607817651,2.2888059633650024,313.5802803,-2858.872512,-443.390035,-105.00330000000001,0.6004290000000001,-98.334946
829,0.147371,-0.699081,0.747133,3.48636,1.58357,1.56771,-229.82712261405632,-186.12992341060897,103.83255754919804,-96.31707015046703,29.858721464991127,-0.993537464646604,126.32665899999999,-2975.952019,-481.048783,-92.915093,-1.70255305,-91.575309
830,0.0851282,-0.71219,1.17112,3.76145,1.36967,1.65232,-234.25723228600788,-139.28088337614693,45.09997177326616,-108.83963572084632,24.56132557855008,14.311568989895756,175.8246418,-2942.32041,-53.907084000000005,-103.402124,9.879664,-96.873529
831,-0.133325,-0.684456,0.818076,3.53002,1.70234,1.73263,-260.9135207466743,-180.59171336287443,103.40341216064506,-95.27887062568999,67.86971562222166,-0.02192852721414443,398.171695,-2893.339044,-410.355426,-86.61153499999999,-8.5263448,-88.228703
832,-0.389575,-0.788195,0.853417,3.67564,1.6833,1.52784,-280.3178823943699,-177.88735256985694,81.73300243320706,-77.84090013088337,67.17471781672798,0.9133233733282887,598.3675450000001,-2707.763305,-374.13989699999996,-88.080188,11.432711999999999,-89.653452
833,0.192991,-0.862403,1.04359,3.73646,1.86513,1.69624,-234.8829021982907,-157.0729417883444,44.39976005183678,-38.53977690635677,29.91298056819002,-15.853856782828904,23.872142,-2837.298597,-188.93008,-79.860666,5.8030063,-84.282228
834,0.298883,-0.597095,0.830599,3.80608,1.40909,1.66836,-210.45484660288807,-160.39552404230804,82.23663233512706,-210.36832997582331,7.670243299195843,102.87457211573931,14.286809,-3124.636705,-395.171259,-101.22640799999999,11.26473,-96.041881
835,-0.0327688,-0.46261,0.777559,3.21274,1.78026,1.52438,-234.15238100949892,-174.61576355965997,124.37595929361372,-113.65649190451114,48.40845926546959,-10.019828625468325,379.9839288,-3136.24969,-452.207199,-81.04289299999999,-14.784858,-88.158548
836,-0.292141,-0.833312,1.09906,3.18101,1.80651,1.5661,-280.34309253735563,-154.8143421599387,49.419672478095976,-61.01656743466189,97.48819588371444,2.316227723439963,498.801891,-2697.5179879999996,-131.52694,-79.239719,-18.815807,-86.99656900000001
837,-0.132333,-0.474668,1.05507,3.46422,1.70621,1.52587,-247.95951795656148,-152.09565742204293,90.86594968759238,-108.71702275268831,47.157004849344844,-4.443167380102556,465.172233,-3091.226932,-173.47349,-86.20984299999999,-0.5732006000000001,-89.46987
838,-0.385306,-0.682396,0.923243,3.53137,1.45672,1.52475,-284.623660224778,-167.54890211451638,82.48586897600897,-101.07949534359444,79.52940675313391,-1.4193024022083187,632.435006,-2808.8112039999996,-301.213253,-99.682593,3.5896183000000006,-93.66185899999999
839,0.0519193,-0.794899,1.18695,3.65761,1.34605,1.48083,-240.83020411174869,-133.1920608872917,26.17448825074091,-97.7030550568885,27.638452713079676,15.669249781237754,177.1060707,-2852.728801,-37.839314,-105.33984000000001,13.663524,-95.159774
840,0.0844765,-0.581444,0.758521,3.58914,1.24853,1.71638,-227.19323562983993,-171.6764900706388,110.40954007950477,-150.58247588510244,32.734625821870786,19.307646371877507,225.74561350000002,-3064.609856,-464.16025099999996,-110.27727,-2.6273359,-100.702809
841,-0.0700826,-0.460616,1.06937,2.92086,1.58489,1.54731,-257.4419694659766,-147.7990469163569,87.44138094609546,-118.86181347327468,88.7081906311297,-0.24543964957357617,420.1664126,-3123.2597840000003,-157.44897,-92.235313,-32.916796,-91.58455699999999
842,-0.249974,-0.761883,0.998222,3.22869,1.34014,1.7128,-279.4137549936534,-157.7255407169984,66.93407554277303,-102.67632871862405,102.04836697516066,-4.086604285036743,485.090094,-2778.8783169999997,-224.799872,-107.67521,-23.719225,-98.692566
843,-0.317463,-0.836962,0.967722,3.58889,1.90922,1.72264,-277.97047430771886,-169.66368933634425,67.86341308647522,-60.522677815259115,80.14934708746547,5.497071678044144,517.560313,-2685.7903380000002,-263.959272,-76.29419200000001,-3.6644905999999997,-82.682113
844,0.147556,-0.708406,1.09489,3.17859,1.42709,1.47734,-233.54962940902126,-149.38728592445955,62.91592252552057,-104.88679989223876,46.57568187040511,7.50196559476592,125.24232400000001,-2967.1087939999998,-130.58934,-101.772045,-13.789832,-93.906944
845,0.0675908,-0.777794,0.796195,3.55923,1.30933,1.67324,-241.88960307494557,-176.35354455229174,92.88791774660906,-116.13854507301788,44.75447822280227,7.943601463252759,174.4168092,-2874.897506,-427.18354500000004,-107.30897,-2.4904253,-98.411445
846,-0.268718,-0.527464,0.757265,3.78747,1.2584,1.57832,-267.626294274427,-173.53802994701888,112.5163058922008,-137.34657785978527,51.10348084642644,0.7234050529762748,572.247248,-2993.284736,-464.857595,-108.71211,16.147002,-98.226427
847,-0.259031,-0.779969,1.1189,3.55976,1.6801,1.73395,-274.24624863936856,-151.86131768383444,54.602362213951835,-76.9379186457572,79.50648844132868,1.446781458062793,482.297351,-2760.4441309999997,-109.40214999999999,-87.980217,-6.9898039999999995,-88.81778600000001
848,0.111567,-0.520133,0.76674,2.9338,1.58491,1.42357,-223.34009445758514,-175.8487687347815,119.44451155092273,-122.50238730353591,46.77151884478082,-0.9551263740610336,227.834923,-3131.471267,-460.43827000000005,-92.198244,-25.092831,-91.509401
849,-0.344075,-0.797672,0.95071,3.65089,1.62198,1.66001,-278.8700180460743,-167.81991115161324,72.36628839840837,-81.8899928690729,74.75208465733311,0.6849939623907044,554.349055,-2714.649128,-276.50394,-91.193533,2.4064573000000005,-90.55707
850,-0.112724,-0.623757,1.009715,3.26646,1.70162,1.43104,-255.83768763961032,-161.66290668513741,87.93068690313719,-97.75061055388436,60.836658686990816,-3.27066654814684,397.534284,-2957.569843,-218.938195,-85.90984999999999,-6.5661438,-90.102621
851,0.0246464,-0.521353,0.872148,3.83159,1.62453,1.70261,-223.54464039044686,-170.13408768614664,105.19333231263376,-103.2945501795702,11.717617163999979,-9.602256984376979,298.6188036,-3101.165747,-355.62744799999996,-91.454406,10.372826,-90.473849
852,0.298617,-0.484481,1.20972,3.57144,1.8524,1.7396,-199.34003833514524,-133.05970763661648,30.397244496634592,-0.3345053658688675,15.013614176269554,-69.7289636674212,56.943773,-3229.961319,-22.783998,-79.09075999999999,-6.022624100000001,-84.121608
853,0.133504,-0.651371,0.801984,3.66171,1.84233,1.42314,-225.7980833986964,-179.38792903530458,86.37166874258621,-22.546233013074975,14.943484142145541,-55.827632458839105,150.908106,-3014.917929,-429.27583400000003,-79.565879,16.692256999999998,-88.389357
854,0.119766,-0.775978,1.03474,3.03248,1.71086,1.50687,-242.9272296419275,-161.64113428892244,71.54294804680538,-81.1554609757152,65.773263049838,-4.537802819124314,131.157964,-2893.486722,-195.0212,-84.59545100000001,-24.256864,-89.35584700000001
855,-0.136978,-0.784286,0.75708,3.45548,1.37787,1.62355,-262.24564762035345,-181.52105090657665,97.34323756154635,-107.208997835904,67.3351459993646,0.9352963047715559,366.900008,-2797.969614,-466.77903,-104.13942,-5.9831902,-96.15441899999999
856,0.0085488,-0.414267,0.860021,3.36441,1.72387,1.43581,-208.16588021134044,-165.11612331639088,109.92653665820949,-75.62126163254656,11.34754372412498,-46.72012453055759,353.5987312,-3197.1868329999998,-369.036941,-84.907342,-1.21382858,-89.833713
857,-0.0228133,-0.60373,1.19216,3.26473,1.45655,1.69216,-249.21773327466877,-138.05188890559134,58.05036492926961,-106.95976119502208,69.16631911260271,1.6250744647516027,323.6095633,-3006.8477700000003,-32.985834,-100.356748,-21.181095,-95.100437
858,-0.0523894,-0.898384,0.892471,3.41925,1.80344,1.47791,-255.15758673679002,-175.36290052451054,73.38386144256071,-62.22780021356844,54.518366601185654,-5.644487989153354,245.69998940000002,-2719.996916,-338.152831,-80.70651500000001,-0.3053634999999999,-88.29445
859,0.140381,-0.658525,0.960968,3.11188,1.71886,1.45999,-231.50588895378965,-167.69844409904553,89.50059126179563,-90.25231188900727,47.41540881494885,-8.168487397841607,150.496359,-3011.209975,-268.948108,-84.45604,-16.981771000000002,-89.646721
860,0.0974583,-0.879568,0.926992,3.52136,1.69223,1.61884,-243.35064545252916,-170.56495194808502,69.95757382767839,-70.16670342290114,44.53451972525155,-4.062614542154615,110.8612017,-2789.104232,-303.097452,-87.228764,-2.61629182,-89.174711
861,-0.122307,-0.807689,1.02455,3.44929,1.73188,1.51089,-259.3653887842308,-162.73777550880286,68.83457654922196,-75.77653319502701,58.46174862617355,-2.668625415335176,342.72646699999996,-2781.2680109999997,-204.79788,-84.797863,-0.5483447000000001,-89.094505
862,0.192351,-0.798894,1.18046,3.5096,1.6777,1.48607,-231.6829329124851,-140.4886784082827,28.575353299677598,-55.05356647761736,26.173857997166266,-9.572806953707255,47.396695,-2897.493006,-49.243813,-87.90699500000001,4.302900800000001,-90.098435
863,0.0259528,-0.856178,0.850248,3.71132,1.70074,1.42898,-244.31837116850514,-177.1190161665865,74.65582774775115,-62.03242160542884,24.06898294519416,-10.227640417762274,181.2282572,-2786.016922,-378.66782800000004,-87.074054,19.056203,-89.918815
864,-0.310979,-0.7192,1.008345,3.41374,1.68707,1.49707,-278.24320221820113,-163.7335761567402,75.09872412338727,-84.82181790675733,78.34739482177903,0.42514098652281723,551.243299,-2800.3462,-219.397775,-87.040407,-1.82941685,-89.835911
865,0.220614,-0.75581,0.884821,2.99123,1.90895,1.39751,-232.81681638904897,-178.71527658382098,86.65299101999544,-64.14778178505185,54.405035549308785,-17.43579325518511,43.01232,-2946.26199,-348.075671,-72.971169,-20.130862,-88.187517
866,0.211897,-0.550462,0.780572,3.51068,1.4897,1.66654,-211.72566699248824,-177.03249953952175,110.43646909587592,-128.83242502414126,16.51092478228493,13.07386556085415,117.300943,-3138.986638,-445.438172,-97.91458899999999,-5.7736704,-94.002552
867,0.354441,-0.441864,1.15096,3.00568,1.77581,1.58757,-193.61676291958344,-148.82292249625567,68.4277765146791,-71.30631647741635,25.163733404350626,-27.633811754939117,25.466656,-3288.246436,-80.573015,-79.982584,-30.189837999999998,-87.210828
868,-0.162169,-0.447534,1.17482,3.70776,1.5695,1.59739,-246.37357077963935,-138.27305061451185,71.80880046374608,-113.63987612845234,35.408963626423414,0.0020626480624709636,499.561809,-3106.764666,-51.481848,-93.82081199999999,9.255249000000001,-91.81013
869,-0.269795,-0.763044,1.15229,3.30817,1.54543,1.6926,-279.530065426065,-145.17088951009183,45.89827386922194,-82.17589880884319,96.90148710150048,-0.459388392811172,501.695565,-2771.814956,-73.961856,-95.01864900000001,-19.02761,-92.595428
870,-0.00321808,-0.754473,0.810211,3.509,1.72966,1.4448,-244.7784562779952,-182.89099299473443,94.83139058769281,-77.76240491295046,37.0705412323028,-8.138292522038213,246.53620808000002,-2872.0273270000002,-419.56488099999996,-85.037235,6.566796900000001,-89.637464
871,0.082487,-0.653789,1.13907,3.55096,1.34614,1.47374,-231.00455088305017,-141.37217932837447,56.11565834245137,-124.49799930397657,24.304812373670007,22.271327862971205,199.69725300000002,-2996.502911,-84.87888600000001,-105.55799,8.0456175,-94.937583
872,-0.00117964,-0.839371,0.789119,3.16998,1.44849,1.72156,-257.45858524203544,-180.06573810694434,90.6487986832378,-97.63544603706306,84.45111421330769,0.4347323000133072,225.83916964,-2791.511729,-435.74556900000005,-101.20410899999999,-28.234234999999998,-95.743701
873,-0.0845383,-0.570584,1.02444,3.06365,1.32731,1.42159,-255.3054098479338,-150.29313219856138,82.39992530673935,-126.74915048104559,71.87870131475204,5.696604230198453,392.0559083,-3016.390616,-198.44627,-107.69203999999999,-16.898426999999998,-94.572498
874,-0.313721,-0.576396,0.901799,3.0944,1.45308,1.42808,-287.93764811181467,-167.34034547708876,93.69693415333379,-113.2542755323293,102.34401319744818,-1.2156789313967755,606.6122809999999,-2932.760504,-322.470119,-100.204527,-15.958413,-93.09587499999999
875,-0.0581378,-0.432753,1.011785,3.07052,1.68162,1.66217,-250.46563535246375,-152.2675447605822,98.35221623877172,-119.65478706173572,79.81932339747011,-1.6339323922643252,417.9565678,-3154.118447,-216.412205,-85.99834800000001,-30.900111,-88.887141
876,-0.0100585,-0.821364,1.16152,3.44772,1.58316,1.46881,-248.9048983185274,-144.2501463333166,41.69287824452072,-76.4973141013016,45.48981225707317,-0.4991402046373485,230.8682085,-2807.170936,-66.130984,-92.93571200000001,1.7716706000000002,-91.50902
877,0.0460485,-0.6869,1.13497,3.20553,1.3923,1.51006,-242.44709100960782,-143.9310088414287,59.116639386008075,-107.54303223046526,55.816860852290645,6.305515126973735,228.0060015,-2952.8619,-89.44263,-103.84481,-14.034279,-94.77484799999999
878,0.183488,-0.580673,1.21242,3.14673,1.84835,1.44376,-219.9372981123032,-144.36817563911353,57.66877503771249,-65.24442300493223,35.62416657427455,-23.372323562094593,134.742502,-3099.712327,-19.637906,-77.022182,-13.945488,-88.17990999999999
879,-0.0713696,-0.897296,1.11164,3.60346,1.42676,1.43629,-253.8460863437356,-144.03414124455225,33.9062099213543,-81.40584353218736,39.96861905585402,5.134349286680674,259.79326960000003,-2714.5610039999997,-113.39171999999999,-101.320527,12.85051,-93.393085
880,-0.231294,-0.663053,1.15259,2.89088,1.29124,1.52992,-282.53866680829697,-139.60861523496177,47.423602111419214,-104.84039031083316,114.08334546188361,-3.1108686190848536,503.317234,-2877.138047,-69.553015,-111.36492,-32.530866,-97.46359000000001
