step_order,Timestamp,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_t,y_t,z_t,rx_t,ry_t,rz_t
11107,20200717212505,0.85,-0.3,0.7,1.5708,1.5708,1.5708,-38.05717455551808,-77.69422293532989,68.60367455778425,9.05594172671974,52.00709258512726,-179.9923995091676,2097.3781,-859.0509800000001,-605.85076,-91.77967100000001,-61.401539,-92.286496
11108,20200717212540,0.85,-0.3,0.7,1.5708,0.8726649999999999,1.5708,-38.06949314811339,-77.69193110414936,68.60940413573556,9.049753782532328,51.94939573515759,-140.09333752964247,2097.2999,-859.1694099999999,-605.76755,-91.708932,-60.805231,-52.305562
11109,20200717212547,0.85,-0.3,0.7,1.5708,1.0472,1.5708,-38.05648700616392,-77.66156434100743,68.53663849575395,9.19310782287406,52.02221867091871,-150.06051133373828,2097.2741,-859.0192300000002,-605.72316,-91.894543,-60.90932800000001,-62.417079
11110,20200717212554,0.85,-0.3,0.7,1.5708,1.22173,1.5708,-38.071555796175865,-77.68219082163215,68.60482047337452,9.02918459768713,51.932894550657814,-160.0265392222438,2097.3192,-858.9923400000002,-605.85814,-91.734353,-61.142712,-72.31465500000003
11111,20200717212600,0.85,-0.3,0.7,1.5708,1.39626,1.5708,-38.075681092300805,-77.65067814289995,68.51601201512923,9.197233118999,51.8916415894084,-170.04871697467215,2097.3208,-858.9376000000001,-605.69966,-91.93362900000001,-61.326805,-82.421857
11112,20200717212757,0.85,-0.3,0.7,1.5708,1.5708,1.39626,-35.603826572547405,-11.526822218221415,-69.97934622389336,81.4677229740615,64.38555927003112,-179.9981290871189,2095.2339,-860.2713800000002,-606.5457599999999,-91.613383,-51.520987999999996,-92.056816
11113,20200717213008,0.85,-0.3,0.7,1.5708,1.5708,1.64061,-38.92205434726806,-11.811410355062895,-67.81986829404528,79.55748168509534,47.16943803349918,-179.96547049279644,2097.2819,-857.36449,-606.48915,-91.94206600000001,-65.49214,-92.572403
11114,20200717213013,0.85,-0.3,0.7,1.5708,1.5708,1.67552,-39.34208970687846,-11.889790981436791,-67.33629191495487,79.19136165400673,44.74622763055238,-179.97120007074776,2097.5992,-856.7684699999999,-606.5428200000002,-92.11401000000001,-67.505026,-92.74251500000001
11115,20200717213105,0.85,-0.3,0.6,1.0472,1.5708,1.5708,-42.70311742889539,-3.5701000214601595,-70.48354908360848,73.96713247800389,17.32939499262931,-179.99297246696273,2100.1508,-849.1913000000001,-706.55192,-178.71707,-91.134641,-179.75146000000004
11116,20200717213134,0.85,-0.3,0.6,1.22173,1.5708,1.5708,-41.67225176389601,-74.19173193369518,74.23584968392025,-0.09924603039917582,28.31162082657888,-179.99870204491404,2100.2081000000003,-852.7462400000001,-705.2116599999998,-92.675693,-81.43334300000001,-93.558307
11117,20200717213143,0.85,-0.3,0.6,1.39626,1.5708,1.5708,-40.1170151247929,-76.58669551734201,77.29143360535292,-0.7522935850067709,39.90467696591742,-179.97922147987958,2099.2847,-855.4782699999998,-705.3978099999998,-91.859081,-71.44004000000001,-92.552418
11118,20200717213239,0.85,-0.3,0.6,1.5708,0.8726649999999999,1.5708,-38.084619233904846,-78.34796777957416,79.44231716827402,-1.0603386139809066,51.888203842637616,-140.07729471137878,2097.9912,-858.1524000000001,-705.34438,-91.730692,-60.82724300000001,-52.294247999999996
11119,20200717213245,0.85,-0.3,0.6,1.5708,1.0472,1.5708,-38.08118148713406,-78.33650862367153,79.41252336292723,-1.0054206093176175,51.89989218165828,-150.0295716128012,2098.0012,-858.0419800000001,-705.29517,-91.814898,-60.992123,-62.341657999999995
11120,20200717213252,0.85,-0.3,0.6,1.5708,1.22173,1.5708,-38.080493937779906,-78.3617187666573,79.48299717172833,-1.1590993491276067,51.929456803887035,-160.02367443326816,2098.0862,-857.9858800000001,-705.4691200000002,-91.672801,-61.122156000000004,-72.27968000000003
11121,20200717213259,0.85,-0.3,0.6,1.5708,1.39626,1.5708,-38.081869036488214,-78.34968665295955,79.45434928197179,-1.1069716489266044,51.91020542197064,-170.01835021153022,2098.0481,-857.95785,-705.44299,-91.747685,-61.306325,-82.301917
11122,20200717213508,0.85,-0.3,0.6,1.5708,1.5708,1.43117,-36.11519140470167,-79.29048335256437,80.60198374561882,-1.3449897761798508,61.936164695846855,-179.99297246696273,2096.9798,-859.5599400000001,-705.54051,-91.56107800000001,-53.348742,-91.98133399999999
11123,20200717213555,0.85,-0.3,0.6,1.5708,1.5708,1.53589,-37.58901074111669,-78.65564611555942,79.83708508911917,-1.2469108608093566,54.525242094727226,-179.9815133110601,2097.7786,-858.41105,-705.41423,-91.617867,-59.35597,-92.13731899999999
11124,20200717213645,0.85,-0.3,0.6,1.5708,1.5708,1.6057,-38.51634293253592,-2.1384102717211126,-79.07447826380005,81.1778063297253,49.48733879370092,-179.98208626885526,2097.6648,-856.8934,-706.63135,-91.870928,-63.543081,-92.496289
11125,20200717213710,0.85,-0.3,0.6,1.5708,1.5708,1.67552,-39.34415235494093,-2.2449632328815916,-78.26030523691914,80.497705426905,44.751040476031484,-179.98437810003577,2098.2603,-855.9553000000001,-706.59194,-92.094954,-67.49119200000001,-92.746228
11126,20200717213841,0.85,-0.3,0.5,1.22173,1.5708,1.5708,-41.67225176389601,-73.39589355625846,83.26852932415768,-9.957261634240037,28.365937225557282,-179.9368226030399,2101.0063,-851.90596,-804.6578099999998,-92.55825399999999,-81.377223,-93.418828
11127,20200717213913,0.85,-0.3,0.5,1.5708,1.5708,1.5708,-38.06542514776797,-77.36477220312968,88.33290327531903,-10.99884161000836,51.970652469356935,-179.98437810003577,2098.6745,-857.0006800000001,-805.0529799999998,-91.706176,-61.373734999999996,-92.23998
11128,20200717213948,0.85,-0.3,0.5,1.5708,0.8726649999999999,1.5708,-38.07018069746755,-77.36076149856376,88.29394214525013,-10.8649986690658,51.96308942646122,-140.0629707665005,2098.6456000000003,-857.18785,-804.80755,-91.766475,-60.75802100000001,-52.298223
11129,20200717213955,0.85,-0.3,0.5,1.5708,1.0472,1.5708,-38.0708682468217,-77.3745124856469,88.34035172665573,-11.00365445548746,51.96308942646122,-150.0427496420892,2098.6609000000003,-857.1379800000001,-804.92172,-91.63825699999998,-60.923024,-62.269749
11130,20200717214002,0.85,-0.3,0.5,1.5708,1.22173,1.5708,-38.081869036488214,-77.35904262517836,88.31915228823588,-10.970709382267438,51.920518662282994,-159.9761189362723,2098.6996,-857.0177300000001,-804.97106,-91.701819,-61.11972300000001,-72.24042099999998
11131,20200717214009,0.85,-0.3,0.5,1.5708,1.39626,1.5708,-38.07980638842575,-77.35846966738323,88.32259003500667,-10.985778172279378,51.919086267795166,-169.9530330228853,2098.6829000000002,-856.9869400000002,-804.99377,-91.70199000000001,-61.282267999999995,-82.21450500000003
11132,20200717214512,0.85,-0.3,0.4,0.8726649999999999,1.5708,1.5708,-43.2370567981778,-65.52918302911225,82.6686425126557,-17.489593992147892,6.769840124147755,-179.69675328688007,2101.6699,-844.9756800000002,-904.77666,91.532589,-81.736467,90.367221
11133,20200717214523,0.85,-0.3,0.4,1.0472,1.5708,1.5708,-42.70655517566617,-68.4260576412937,86.83461864105192,-18.42225469106185,17.356209417441438,-179.99984796050433,2101.9852,-848.1248,-904.3530499999999,-151.17449,-91.15035200000001,-152.19319
11134,20200717214618,0.85,-0.3,0.4,1.5708,1.5708,1.5708,-38.057862104872235,-74.81167226802671,95.51149149051311,-20.712424293979257,52.01597343095179,-179.98609697342116,2099.4197,-856.23825,-904.87851,-91.731015,-61.33073100000001,-92.252403
11135,20200717214628,0.85,-0.3,0.4,1.7453299999999998,1.5708,1.5708,-35.59007558546427,-75.8298182699742,96.82471075695294,-21.020560996200615,64.47150293930075,-179.9883888046017,2098.0375,-858.38287,-904.96113,-91.705281,-51.329460999999995,-92.08821800000001
11136,20200717214643,0.85,-0.3,0.4,1.5708,0.8726649999999999,1.5708,-38.074305993592496,-74.80708860566567,95.44961204863895,-20.51612895336744,51.96102677839874,-140.100213023184,2099.4282000000003,-856.4112800000001,-904.59656,-91.86734100000001,-60.744369,-52.385833999999996
11137,20200717214650,0.85,-0.3,0.4,1.5708,1.0472,1.5708,-38.05236171003898,-74.80880747905107,95.49716754563484,-20.64722169689337,52.04416295447222,-150.0874403501094,2099.3165,-856.3815800000001,-904.85288,-91.75312500000001,-60.847604,-62.365621
11138,20200717214657,0.85,-0.3,0.4,1.5708,1.22173,1.5708,-38.07911883907159,-74.79620240755818,95.46393599351725,-20.60946377819425,51.90264237907491,-159.99846429028239,2099.3479,-856.3145400000001,-904.77266,-91.80964900000001,-61.125065,-72.318407
11139,20200717214704,0.85,-0.3,0.4,1.5708,1.39626,1.5708,-38.06405004905965,-74.80708860566567,95.48857317870788,-20.658222486559882,51.962401877107055,-170.01032880239842,2099.3491,-856.3518900000003,-904.73393,-91.771646,-61.239022,-82.30566700000003
11140,20200717215122,0.85,-0.3,0.4,1.5708,1.5708,1.71042,-39.74361852970614,-73.54658145637785,93.84131951770675,-20.29032628630638,42.2678413919345,-179.99698317152865,2100.3537,-854.4478699999999,-904.6337199999999,-92.017801,-69.47194200000001,-92.66802
11141,20200717215208,0.85,-0.4,0.9,0.8726649999999999,1.5708,1.5708,-48.06674723645356,-14.098371394327575,-48.544995108049264,-116.27433607046387,-1.932443403527484,-1.178660128253373,2148.6179,-761.8876,-405.30965,92.72701,-81.690387,91.508921
11142,20200717215216,0.85,-0.4,0.9,1.0472,1.5708,1.5708,-47.77448146515733,-12.427282689049017,-54.23698702799691,-113.11733861929304,-12.242618391678352,-0.2399484220650423,2148.9162,-764.9530900000002,-405.20659,-163.47613999999996,-91.00032,-164.49883
11143,20200717215225,0.85,-0.4,0.9,1.22173,1.5708,1.5708,-47.02029711942663,-11.151534862410726,-59.18023770126761,-109.53692535752053,-23.029293730149767,-0.13711281107937193,2148.7106,-767.77722,-405.16234,-93.75619099999999,-81.334609,-94.62893700000001
11144,20200717215234,0.85,-0.4,0.9,1.39626,1.5708,1.5708,-45.79611549435011,-10.240761151270762,-63.11302000704556,-106.57817130346494,-34.18919377636941,-0.06372952259460633,2147.9706,-770.3954900000002,-405.23769,-92.38152,-71.409074,-93.08228100000001
11145,20200717215244,0.85,-0.4,0.9,1.5708,1.5708,1.5708,-44.07844532032742,-9.624201267930491,-66.12047547368726,-104.27831871380982,-45.913285363454364,-0.02944178007747443,2146.532,-772.79682,-405.41222,-91.982155,-61.436509,-92.541021
11146,20200717215253,0.85,-0.4,0.9,1.7453299999999998,1.5708,1.5708,-41.92481155998968,-9.271603040806982,-68.12410888325975,-102.57147744211511,-58.05036492926961,-0.07402901191987803,2144.5459,-775.0408900000002,-405.51572999999996,-91.98982799999999,-51.441474,-92.38847000000001
11147,20200717215308,0.85,-0.4,0.9,1.5708,0.8726649999999999,1.5708,-44.06950717872338,-9.648953044680141,-66.1307887139996,-104.07950235889943,-45.97384700239969,39.819707324899525,2146.4616,-772.97104,-405.25417999999996,-92.113635,-60.757183000000005,-52.735723
11148,20200717215315,0.85,-0.4,0.9,1.5708,1.0472,1.5708,-44.066069431952585,-9.637264705659472,-66.12735096722884,-104.13450630723199,-45.97728474917048,29.881238706339776,2146.3054,-772.8923900000002,-405.39493999999996,-92.090078,-60.916754,-62.65790600000001
11149,20200717215322,0.85,-0.4,0.9,1.5708,1.22173,1.5708,-44.0674445306609,-9.640702452430258,-66.11245406455544,-104.16888377493984,-45.97865984787879,19.879515547197585,2146.4292,-772.7084900000002,-405.39806999999996,-92.08320900000001,-61.071648,-72.73147800000001
11150,20200717215328,0.85,-0.4,0.9,1.5708,1.39626,1.5708,-44.08257061645236,-9.627639014701275,-66.11188110676031,-104.26112997995591,-45.935286942787386,9.953995774807792,2146.5473,-772.69888,-405.3930700000001,-91.99342200000001,-61.264587,-82.64971500000003
11151,20200717215342,0.85,-0.4,0.9,1.5708,1.7453299999999998,1.5708,-44.0674445306609,-9.624888817284647,-66.14052899651684,-104.19180208674507,-45.999973877857656,-10.091849420316267,2146.5921000000003,-772.68196,-405.47515999999996,-92.080129,-61.526318,-102.69264000000001
11152,20200717215349,0.85,-0.4,0.9,1.5708,1.91986,1.5708,-44.068819629369216,-9.651703242096769,-66.10901631778465,-104.17690518407167,-45.95253297242082,-20.060111844222817,2146.5045,-772.6826900000002,-405.31599,-92.123272,-61.73847899999999,-112.74818
11153,20200717215355,0.85,-0.4,0.9,1.5708,2.0944,1.5708,-44.08257061645236,-9.622826169222176,-66.106151528809,-104.28805899632705,-45.894033981537966,-29.946326711866632,2146.6223,-772.48473,-405.45074999999997,-91.99928700000001,-61.923736,-122.53463
11154,20200717215402,0.85,-0.4,0.9,1.5708,2.26893,1.5708,-44.079763123256214,-9.616638225034762,-66.10844335998952,-104.32472829521542,-45.90090947507954,-39.97646857764731,2146.6150000000002,-772.5244700000001,-405.3963,-91.937797,-62.084443,-132.55451
11155,20200717215418,0.85,-0.4,0.9,1.5708,1.5708,1.39626,-41.914555615456834,-9.270227942098668,-68.14301649049908,-102.54053772117804,-58.16610240388604,-0.13301501692859627,2144.637,-774.90624,-405.64295,-91.83710400000001,-51.352201,-92.256519
11156,20200717215422,0.85,-0.4,0.9,1.5708,1.5708,1.43117,-42.36684849893311,-9.331362538839127,-67.81814942065989,-102.80982788488953,-55.731604732375175,-0.01780311649764348,2145.0561000000002,-774.50591,-405.46209999999996,-91.871757,-53.343720999999995,-92.227273
11157,20200717215427,0.85,-0.4,0.9,1.5708,1.5708,1.4660799999999998,-42.821146734692334,-9.381553641692586,-67.45718600972747,-103.11292255851372,-53.20617865877704,-0.06512238299456936,2145.3761,-774.06879,-405.60303,-91.92353100000001,-55.42493199999999,-92.36000800000001
11158,20200717215431,0.85,-0.4,0.9,1.5708,1.5708,1.50098,-43.24937539077311,-9.450308577108286,-67.05496963754564,-103.52831695998358,-50.826455752480676,-0.05345667580680825,2145.7963,-773.6616300000001,-405.41537999999997,-91.860027,-57.389545999999996,-92.384007
11159,20200717215436,0.85,-0.4,0.9,1.5708,1.5708,1.53589,-43.66528545425857,-9.554816078940148,-66.59774931703124,-103.779845432046,-48.38955165823027,-0.14738537138827246,2146.1501000000003,-773.11298,-405.37739999999997,-92.055744,-59.389109999999995,-92.618116
11160,20200717215445,0.85,-0.4,0.9,1.5708,1.5708,1.6057,-44.45453481705128,-9.712207585262584,-65.60137571129873,-104.72350692062648,-43.58421192624757,-0.05687179074468551,2146.8996,-772.18151,-405.42386,-91.998429,-63.421272,-92.651955
11161,20200717215449,0.85,-0.4,0.9,1.5708,1.5708,1.64061,-44.79555929671315,-9.825595932918974,-65.04961735458775,-105.20937513089741,-41.303782605847374,-0.0061371801267643,2147.1121000000003,-771.72753,-405.26365,-92.018174,-65.333654,-92.681713
11162,20200717215454,0.85,-0.4,0.9,1.5708,1.5708,1.67552,-45.15789780635389,-9.967861353449956,-64.43597955600265,-105.50731318436544,-38.861034342086626,-0.13711281107937193,2147.4494,-771.19406,-405.32756,-92.37475900000001,-67.41356400000001,-93.052316
11163,20200717215458,0.85,-0.4,0.9,1.5708,1.5708,1.71042,-45.46878470599187,-10.103308576218884,-63.806871896949,-106.00005688817795,-36.59911155846916,-0.06580592164416044,2147.665,-770.8560000000002,-405.1869,-92.45693200000001,-69.368328,-93.09904
11164,20200717215513,0.85,-0.4,0.8,0.8726649999999999,1.5708,1.5708,-48.06812233516187,-3.753618403240562,-60.884214183986664,-113.92005249027132,-1.9599511072717148,-1.4680152739503414,2149.2903,-761.07867,-505.48043,92.818623,-81.69530400000001,91.644217
11165,20200717215522,0.85,-0.4,0.8,1.0472,1.5708,1.5708,-47.775169014511484,-2.4264017778656695,-65.74117741331065,-111.588687221884,-12.266052365499203,-0.2701375682904854,2149.4549,-763.56537,-505.63089,-161.74679,-90.979984,-162.74533999999994
11166,20200717215531,0.85,-0.4,0.8,1.22173,1.5708,1.5708,-47.017546922010006,-1.3342811949888558,-70.13404482857868,-108.62248471649173,-22.993541163733603,-0.015726717448089376,2149.0539,-766.26484,-505.78163,-93.393226,-81.38756999999998,-94.312109
11167,20200717215540,0.85,-0.4,0.8,1.39626,1.5708,1.5708,-45.78305205662112,-0.564491197792175,-73.81988232465527,-105.52335600262911,-34.2566309088563,-0.08430157222877854,2148.3578,-768.77569,-505.87305000000003,-92.537759,-71.35786800000001,-93.17378000000001
11168,20200717215549,0.85,-0.4,0.8,1.5708,1.5708,1.5708,-44.06268898096132,-0.034605390318752434,-76.60732199796672,-103.32147919594135,-46.00684937139923,-0.08635104226196151,2147.0372,-771.5715200000001,-505.8422400000001,-92.096739,-61.350336999999996,-92.640077
11169,20200717215558,0.85,-0.4,0.8,1.7453299999999998,1.5708,1.5708,-41.918680911581774,0.30491324166595074,-78.52615765385985,-101.74756413271699,-58.12427648484149,-0.012338989892819357,2145.2708000000002,-774.2516400000001,-505.92802,-91.965457,-51.385217,-92.31736000000001
11170,20200717215614,0.85,-0.4,0.8,1.5708,0.8726649999999999,1.5708,-44.07844532032742,-0.02979689931889652,-76.59872763103975,-103.32892764727806,-45.8823456425173,39.85809549717329,2146.9073000000003,-771.78303,-505.76468,-92.01823800000001,-60.837176,-52.674102
11171,20200717215621,0.85,-0.4,0.8,1.5708,1.0472,1.5708,-44.07432002420247,-0.037337482269054256,-76.62852143638656,-103.21777383502267,-45.9944734830244,29.92037172374721,2147.1201,-771.70165,-505.84468000000004,-92.15220500000001,-60.88926500000001,-62.645035
11172,20200717215627,0.85,-0.4,0.8,1.5708,1.22173,1.5708,-44.07294492549416,-0.0366544592814788,-76.6164893226888,-103.2573079228867,-45.94284998568311,19.90833532429266,2147.0211,-771.73576,-505.84373,-92.13795900000001,-61.106895,-72.72412600000001
11173,20200717215634,0.85,-0.4,0.8,1.5708,1.39626,1.5708,-44.07432002420247,-0.03597143629390334,-76.62336481623038,-103.25959975406722,-45.999973877857656,9.929301293837653,2147.0946,-771.66728,-505.83601,-92.140466,-61.21512899999999,-82.72978299999998
11174,20200717215648,0.85,-0.4,0.8,1.5708,1.7453299999999998,1.5708,-44.07775777097326,-0.03528841330632789,-76.62451073182065,-103.26991299437958,-45.9449699295251,-10.059649192229916,2147.1705,-771.6916599999998,-505.83701,-92.162498,-61.583661,-102.69768
11175,20200717215655,0.85,-0.4,0.8,1.5708,1.91986,1.5708,-44.07844532032742,-0.016737586886038686,-76.59700875765436,-103.4412273751237,-45.89884682701707,-19.98058530225866,2147.0985,-771.52468,-505.87243,-91.97587,-61.778349,-112.60259
11176,20200717215701,0.85,-0.4,0.8,1.5708,2.0944,1.5708,-44.061313882253,-0.022912123861045516,-76.6164893226888,-103.3449704655417,-46.01922525977405,-30.032041198018206,2147.1513,-771.4215700000002,-505.87168,-92.079825,-61.829551,-122.63101
11177,20200717215708,0.85,-0.4,0.8,1.5708,2.26893,1.5708,-44.06268898096132,-0.023595089552841456,-76.61763523827906,-103.38163976443008,-46.01991280912821,-39.958592294439235,2147.1995,-771.46493,-505.7513900000001,-92.01478700000001,-61.986281,-132.56425
11178,20200717215724,0.85,-0.4,0.8,1.5708,1.5708,1.39626,-41.923493757060875,0.3124877437175802,-78.52615765385985,-101.79110892514691,-58.11109845555348,-0.11104896097887076,2145.2774,-774.20253,-505.94848,-91.74499700000001,-51.405636,-92.206234
