,x_t,y_t,z_t,x_m,y_m,z_m,j1_t,j2_t,j3_t,j4_t,j5_t,j6_t
165,-0.372595442,-0.426947008,0.066666667,-0.39585553,-0.449630906,0.065437713,0.649252368,-1.042592212,1.893394834,-0.850524802,1.501968351,1.536507362
166,-0.394512821,-0.452061538,0.066666667,-0.417770349,-0.474833818,0.065327365,0.662593998,-0.986133444,1.789223098,-0.802812064,1.51530998,1.536511067
167,-0.4164302,-0.477176068,0.066666667,-0.4397287789999999,-0.49998376,0.065218789,0.674285713,-0.928277997,1.680708842,-0.752153417,1.527001695,1.53651431
168,-0.438347579,-0.502290598,0.066666667,-0.46173804,-0.525083821,0.064994674,0.684617645,-0.868400115,1.566820586,-0.698143154,1.537333627,1.536517173
169,-0.460264958,-0.527405127,0.066666667,-0.483668016,-0.550237657,0.064774484,0.69381529,-0.80573034,1.446167374,-0.640159793,1.546531271,1.536519721
170,-0.460264958,-0.527405127,0.011111111,-0.483388624,-0.5502427440000001,0.009398994,0.693816142,-0.721942359,1.461059707,-0.73884012,1.546532121,1.536519685
171,-0.438347579,-0.502290598,0.011111111,-0.4614855069999999,-0.52510285,0.00957187,0.684617777,-0.779226427,1.581615792,-0.802112043,1.537333759,1.536517097
172,-0.4164302,-0.477176068,0.011111111,-0.439511844,-0.500051131,0.0097014669999999,0.674285993,-0.833138492,1.695607219,-0.862191292,1.527001975,1.536514227
173,-0.394512821,-0.452061538,0.011111111,-0.417523678,-0.474866312,0.009897874,0.662594447,-0.884298602,1.804405608,-0.91982941,1.515310429,1.536510973
174,-0.372595442,-0.426947008,0.011111111,-0.395676231,-0.449726621,0.01017217,0.649253033,-0.933147977,1.909037653,-0.975611847,1.501969016,1.536507254
175,-0.350678063,-0.401832478,0.011111111,-0.373683752,-0.4245735639999999,0.010259778,0.633881789,-0.980004919,2.010312825,-1.030029748,1.486597773,1.536502958
176,-0.328760684,-0.376717948,0.011111111,-0.351709454,-0.399480538,0.010322322,0.615972699,-1.02509421,2.108902151,-1.083529314,1.468688683,1.536497935
177,-0.306843305,-0.351603418,0.011111111,-0.329768394,-0.3743270749999999,0.0104617699999999,0.594829846,-1.068560232,2.205394501,-1.136554971,1.447545831,1.536491978
178,-0.284925926,-0.326488888,0.011111111,-0.307848833,-0.349216719,0.010656527,0.569471844,-1.110465816,2.30034425,-1.189598159,1.422187831,1.536484785
179,-0.263008547,-0.301374359,0.011111111,-0.285894865,-0.324121795,0.010784551,0.538464807,-1.15077259,2.394322254,-1.243267932,1.391180797,1.536475904
180,-0.263008547,-0.301374359,-0.044444444,-0.285683061,-0.324313263,-0.044580267,0.538465755,-0.964071583,2.388864018,-1.424510758,1.391181718,1.536476013
181,-0.284925926,-0.326488888,-0.044444444,-0.30748824,-0.349331223,-0.04485347,0.56947295,-0.943108764,2.295365933,-1.35197694,1.42218894,1.536485126
182,-0.306843305,-0.351603418,-0.044444444,-0.3294641199999999,-0.374458801,-0.044968179,0.594828028,-0.916775462,2.200789611,-1.283734879,1.447544014,1.536492221
183,-0.328760684,-0.376717948,-0.044444444,-0.35143472,-0.399569957,-0.04514481,0.61597143,-0.886138303,2.104581079,-1.218164168,1.468687415,1.536498118
184,-0.350678063,-0.401832478,-0.044444444,-0.373338529,-0.424643478,-0.045339123,0.633880897,-0.85181178,2.006211104,-1.154121178,1.486596881,1.536503102
185,-0.372595442,-0.426947008,-0.044444444,-0.395348565,-0.449757023,-0.045479223,0.64925241,-0.814118769,1.905101708,-1.090705119,1.501968392,1.536507371
186,-0.394512821,-0.452061538,-0.044444444,-0.417250046,-0.474938571,-0.045629652,0.662594025,-0.773167569,1.800588256,-1.027143096,1.515310007,1.536511073
187,-0.4164302,-0.477176068,-0.044444444,-0.439278338,-0.500106763,-0.045638758,0.674285732,-0.728883714,1.691863995,-0.962702852,1.527001714,1.536514313
188,-0.438347579,-0.502290598,-0.044444444,-0.461224492,-0.525111186,-0.0459865989999999,0.68461766,-0.681008079,1.57790133,-0.896615933,1.537333641,1.536517175
189,-0.460264958,-0.527405127,-0.044444444,-0.483130382,-0.550237684,-0.04623357,0.693815302,-0.629059839,1.457326934,-0.827989852,1.546531283,1.536519722
190,-0.460264958,-0.527405127,-0.1,-0.482969986,-0.550276595,-0.101594046,0.693816142,-0.528549402,1.434914459,-0.90608784,1.54653212,1.536519699
191,-0.438347579,-0.502290598,-0.1,-0.461004645,-0.525170684,-0.1013951,0.684617832,-0.575508133,1.555668241,-0.979882785,1.537333814,1.536517096
192,-0.4164302,-0.477176068,-0.1,-0.439096704,-0.500092543,-0.101178157,0.67428608,-0.617638252,1.669496858,-1.051581171,1.527002061,1.536514224
193,-0.394512821,-0.452061538,-0.1,-0.417102551,-0.474980132,-0.100979395,0.662594581,-0.655325274,1.777815504,-1.122212633,1.515310563,1.536510969
194,-0.372595442,-0.426947008,-0.1,-0.395218207,-0.449825889,-0.1008211919999999,0.649253242,-0.688687969,1.881661186,-1.192695388,1.501969225,1.536507247
195,-0.350678063,-0.401832478,-0.1,-0.373189213,-0.424700761,-0.100676141,0.633882126,-0.717609142,1.981828621,-1.263941319,1.48659811,1.536502948
196,-0.328760684,-0.376717948,-0.1,-0.351251908,-0.399650621,-0.1004908839999999,0.615973263,-0.74172273,2.078949682,-1.336948323,1.468689248,1.536497919
197,-0.306843305,-0.351603418,-0.1,-0.32936851,-0.374575297,-0.100328888,0.594830838,-0.760358238,2.173545112,-1.41290757,1.447546825,1.536491952
198,-0.284925926,-0.326488888,-0.1,-0.307410861,-0.349475863,-0.100124074,0.56947295,-0.772424894,2.266052748,-1.493347567,1.42218894,1.53648474
199,-0.263008547,-0.301374359,-0.1,-0.285530738,-0.32446318,-0.099928538,0.538465764,-0.77620387,2.356885645,-1.580400017,1.391181759,1.53647582
200,-0.213281773,-0.33839457,-0.1,-0.23575015,-0.361061642,-0.099969326,0.735825022,-0.776266714,2.347781499,-1.571237575,1.588541001,1.536531342
201,-0.231055254,-0.366594118,-0.1,-0.253495993,-0.389197645,-0.100154672,0.762487644,-0.771564907,2.256969584,-1.485127222,1.615203628,1.536538923
202,-0.248828735,-0.394793665,-0.1,-0.271339177,-0.417405653,-0.1003149389999999,0.784322554,-0.758808016,2.164415114,-1.40532931,1.637038534,1.536544933
203,-0.266602216,-0.422993213,-0.1,-0.289115032,-0.445532035,-0.100450478,0.802546796,-0.739626459,2.069726997,-1.329822371,1.655262774,1.536549977
204,-0.284375697,-0.45119276,-0.1,-0.306936034,-0.473704631,-0.100626681,0.817999717,-0.71505784,1.972448033,-1.25711163,1.670715694,1.536554274
205,-0.302149179,-0.479392308,-0.1,-0.324755345,-0.5019278229999999,-0.100793547,0.831273471,-0.685734063,1.872059583,-1.186046563,1.683989447,1.536557981
206,-0.31992266,-0.507591856,-0.1,-0.342574178,-0.530116095,-0.100911184,0.842802348,-0.651994017,1.767920317,-1.11564696,1.695518324,1.536561211
207,-0.337696141,-0.535791403,-0.1,-0.36041036,-0.558276624,-0.101140205,0.852911618,-0.613931947,1.659219818,-1.045008163,1.705627593,1.536564054
208,-0.355469622,-0.563990951,-0.1,-0.378207303,-0.586440405,-0.1013231399999999,0.861849928,-0.571406218,1.544895958,-0.973209683,1.714565903,1.536566574
209,-0.373243103,-0.592190498,-0.1,-0.396055182,-0.614635049,-0.101447188,0.869811418,-0.524002385,1.423488858,-0.899206087,1.722527392,1.536568825
210,-0.373243103,-0.592190498,-0.044444444,-0.396207127,-0.614597725,-0.0460956219999999,0.869811418,-0.624089981,1.445927657,-0.821557324,1.722527389,1.536568805
211,-0.355469622,-0.563990951,-0.044444444,-0.378441217,-0.586499103,-0.045704663,0.861849965,-0.676415909,1.567126623,-0.890430665,1.71456594,1.536566503
212,-0.337696141,-0.535791403,-0.044444444,-0.360687958,-0.558321896,-0.045467175,0.852911773,-0.724611439,1.681559521,-0.956668383,1.705627749,1.536563975
213,-0.31992266,-0.507591856,-0.044444444,-0.342814577,-0.530098788,-0.045390814,0.842802629,-0.769182006,1.790641744,-1.021180408,1.695518605,1.53656112
214,-0.302149179,-0.479392308,-0.044444444,-0.324952061,-0.501909091,-0.0452963189999999,0.831273899,-0.810404786,1.895423917,-1.084740186,1.683989875,1.536557872
215,-0.284375697,-0.45119276,-0.044444444,-0.3071458489999999,-0.473622762,-0.045186736,0.818000326,-0.848370988,1.996726513,-1.148076976,1.670716303,1.536554141
216,-0.266602216,-0.422993213,-0.044444444,-0.289394155,-0.4454962209999999,-0.044988745,0.80254764,-0.882990983,2.09522129,-1.211952156,1.655263617,1.536549806
217,-0.248828735,-0.394793665,-0.044444444,-0.271574727,-0.417319604,-0.044772225,0.784321915,-0.91396647,2.191487766,-1.277243527,1.637037894,1.536544703
218,-0.231055254,-0.366594118,-0.044444444,-0.253734439,-0.3890804459999999,-0.04469475,0.762487256,-0.940719274,2.286058655,-1.345061946,1.615203236,1.536538598
219,-0.213281773,-0.33839457,-0.044444444,-0.235973998,-0.361012858,-0.044514092,0.73582537,-0.962246358,2.379465134,-1.416941567,1.588541354,1.536531144
220,-0.213281773,-0.33839457,0.011111111,-0.236208872,-0.3608615249999999,0.010868078,0.735825025,-1.146777501,2.38485638,-1.23780214,1.588540966,1.536531182
221,-0.231055254,-0.366594118,0.011111111,-0.253978649,-0.388979593,0.010684908,0.762483975,-1.106383958,2.290991916,-1.184330514,1.615199955,1.536538862
222,-0.248828735,-0.394793665,0.011111111,-0.2717666689999999,-0.417210392,0.010530929,0.784319851,-1.064391185,2.196063786,-1.13139482,1.63703583,1.536544898
223,-0.266602216,-0.422993213,0.011111111,-0.2895571229999999,-0.445374966,0.010347334,0.80254629,-1.020829713,2.099520211,-1.078412335,1.655262267,1.536549957
224,-0.284375697,-0.45119276,0.011111111,-0.30735508,-0.473579535,0.010274327,0.817999425,-0.975629917,2.000811738,-1.02490326,1.670715401,1.536554263
225,-0.302149179,-0.479392308,0.011111111,-0.325213451,-0.501845484,0.010223312,0.831273297,-0.928641342,1.899348402,-0.970428105,1.683989273,1.536557973
226,-0.31992266,-0.507591856,0.011111111,-0.343023019,-0.5300786749999999,0.009979005,0.842802241,-0.879632443,1.794452464,-0.914540682,1.695518217,1.536561207
227,-0.337696141,-0.535791403,0.011111111,-0.360857498,-0.558279232,0.00980084,0.852911552,-0.828276181,1.685301159,-0.856745271,1.705627527,1.536564051
228,-0.355469622,-0.563990951,0.011111111,-0.3786478359999999,-0.586433955,0.009636248,0.861849887,-0.774118912,1.570845316,-0.796446348,1.714565862,1.536566572
229,-0.373243103,-0.592190498,0.011111111,-0.396450904,-0.614656081,0.009478688,0.869810712,-0.716523204,1.449679852,-0.732876261,1.722526686,1.536568824
230,-0.373243103,-0.592190498,0.066666667,-0.396695736,-0.6147017039999999,0.064931351,0.869811418,-0.799836076,1.434751992,-0.634635568,1.722527389,1.536568793
231,-0.355469622,-0.563990951,0.066666667,-0.378931476,-0.5864635859999999,0.065252034,0.861849942,-0.862773228,1.556045326,-0.692992049,1.714565917,1.536566504
232,-0.337696141,-0.535791403,0.066666667,-0.361139208,-0.558262307,0.06551456,0.852911747,-0.922833846,1.670417024,-0.74730348,1.705627722,1.536563977
233,-0.31992266,-0.507591856,0.066666667,-0.343301092,-0.530046107,0.0656009219999999,0.842802594,-0.980806031,1.77930167,-0.79821631,1.69551857,1.536561124
234,-0.302149179,-0.479392308,0.066666667,-0.325457878,-0.501808845,0.065634263,0.831273848,-1.037323444,1.88375491,-0.846152521,1.683989824,1.536557878
235,-0.284375697,-0.45119276,0.066666667,-0.307689904,-0.473506168,0.06579031,0.818000248,-1.092943573,1.984591351,-0.891369228,1.670716225,1.53655415
236,-0.266602216,-0.422993213,0.066666667,-0.289918195,-0.445344001,0.065990911,0.802547512,-1.148205035,2.082466384,-0.933983196,1.655263489,1.536549821
237,-0.248828735,-0.394793665,0.066666667,-0.272112324,-0.417134816,0.066107737,0.784321691,-1.203682544,2.177930741,-0.973970428,1.637037669,1.536544727
238,-0.231055254,-0.366594118,0.066666667,-0.25428581,-0.388863309,0.06608064,0.762486834,-1.260054628,2.271471241,-1.011139179,1.615202814,1.536538639
239,-0.213281773,-0.33839457,0.066666667,-0.236488731,-0.360687406,0.066154613,0.735824508,-1.318206181,2.363546755,-1.045063369,1.588540489,1.536531217
240,-0.213281773,-0.33839457,0.122222222,-0.236807146,-0.360509125,0.121557224,0.735825031,-1.466187361,2.317157342,-0.850692919,1.588540991,1.536531343
241,-0.231055254,-0.366594118,0.122222222,-0.254554236,-0.388753199,0.121440039,0.762487644,-1.394124949,2.228650023,-0.834247637,1.615203626,1.536538798
242,-0.248828735,-0.394793665,0.122222222,-0.272394463,-0.417068529,0.121359893,0.784320444,-1.326074256,2.137918583,-0.811566552,1.637036423,1.536544862
243,-0.266602216,-0.422993213,0.122222222,-0.2901246899999999,-0.445220926,0.121207237,0.802546616,-1.260626533,2.04465629,-0.783751598,1.655262594,1.536549936
244,-0.284375697,-0.45119276,0.122222222,-0.307932028,-0.473474328,0.121195407,0.81799961,-1.196737266,1.948489234,-0.751473411,1.670715587,1.53655425
245,-0.302149179,-0.479392308,0.122222222,-0.325737175,-0.50174643,0.121147628,0.831273404,-1.133549491,1.848933508,-0.715105064,1.68398938,1.536557965
246,-0.31992266,-0.507591856,0.122222222,-0.343569568,-0.530048652,0.120989719,0.842802303,-1.070305096,1.745369822,-0.674785389,1.695518279,1.536561202
247,-0.337696141,-0.535791403,0.122222222,-0.361381907,-0.558261332,0.120859052,0.852911586,-1.006268755,1.636991463,-0.630443003,1.705627561,1.536564048
248,-0.355469622,-0.563990951,0.122222222,-0.379167165,-0.5864663,0.120668978,0.861849904,-0.94065388,1.522719065,-0.58178513,1.714565878,1.536566571
249,-0.373243103,-0.592190498,0.122222222,-0.3970089209999999,-0.6147540189999999,0.1204956839999999,0.869811418,-0.872524783,1.401045675,-0.528240509,1.722527392,1.536568823
250,-0.373243103,-0.592190498,0.177777778,-0.397278134,-0.61477481,0.176205489,0.869811418,-0.933107197,1.348200453,-0.414812927,1.722527388,1.536568772
251,-0.355469622,-0.563990951,0.177777778,-0.379462566,-0.58649724,0.176236765,0.861849957,-1.006171734,1.470743316,-0.464291535,1.714565932,1.536566502
252,-0.337696141,-0.535791403,0.177777778,-0.361661081,-0.558239335,0.176408072,0.852911802,-1.076825468,1.585116797,-0.508011631,1.705627778,1.536563977
253,-0.31992266,-0.507591856,0.177777778,-0.343885731,-0.530014807,0.176643138,0.8428027,-1.146141027,1.69296174,-0.546541383,1.695518675,1.536561126
254,-0.302149179,-0.479392308,0.177777778,-0.326039568,-0.501774466,0.1767274449999999,0.831274026,-1.215020858,1.79541934,-0.580119536,1.683990002,1.536557882
255,-0.284375697,-0.45119276,0.177777778,-0.308307005,-0.473498193,0.176707151,0.81800054,-1.284308363,1.893309498,-0.608722586,1.670716517,1.536554157
256,-0.266602216,-0.422993213,0.177777778,-0.290480371,-0.445183709,0.176761939,0.802547996,-1.35486878,1.987226879,-0.632079948,1.655263974,1.536549833
257,-0.248828735,-0.394793665,0.177777778,-0.272704826,-0.416938247,0.176895847,0.784322519,-1.427666341,2.077595643,-0.649651533,1.637038498,1.536544747
258,-0.231055254,-0.366594118,0.177777778,-0.254991442,-0.388697499,0.176939727,0.762488315,-1.503855069,2.164698792,-0.66056629,1.615204297,1.53653867
259,-0.213281773,-0.33839457,0.177777778,-0.237180459,-0.360417261,0.177001032,0.735825038,-1.584895146,2.248679959,-0.663507612,1.588541023,1.536531267
260,-0.213281773,-0.33839457,0.233333333,-0.237522926,-0.3603347249999999,0.2325277539999999,0.735825031,-1.673298467,2.161332236,-0.487756602,1.588540994,1.536531388
261,-0.231055254,-0.366594118,0.233333333,-0.255269461,-0.388617044,0.232396733,0.762487645,-1.587723936,2.082031086,-0.49402972,1.615203628,1.536538771
262,-0.248828735,-0.394793665,0.233333333,-0.272976042,-0.416898572,0.232206115,0.784322554,-1.506814082,1.998780572,-0.49168872,1.637038534,1.536544844
263,-0.266602216,-0.422993213,0.233333333,-0.290780057,-0.445162387,0.232263197,0.802548353,-1.429286337,1.911505767,-0.481941275,1.655264332,1.536549924
264,-0.284375697,-0.45119276,0.233333333,-0.308559364,-0.473443156,0.232193112,0.818000021,-1.354077748,1.819980926,-0.465624624,1.670715998,1.536554242
265,-0.302149179,-0.479392308,0.233333333,-0.326357485,-0.501743442,0.232007623,0.831273656,-1.280233939,1.723794259,-0.44328137,1.683989632,1.53655796
266,-0.31992266,-0.507591856,0.233333333,-0.344142376,-0.529984676,0.2319989429999999,0.842802455,-1.206878136,1.62234426,-0.41518679,1.69551843,1.536561199
267,-0.337696141,-0.535791403,0.233333333,-0.361902264,-0.558220743,0.231859616,0.852912478,-1.133107563,1.514744597,-0.381357332,1.705628452,1.536564046
268,-0.355469622,-0.563990951,0.233333333,-0.379752659,-0.5865444129999999,0.2316728009999999,0.861850688,-1.057936939,1.399733628,-0.341516638,1.714566662,1.53656657
269,-0.373243103,-0.592190498,0.233333333,-0.397535247,-0.614787176,0.231578953,0.869811418,-0.98013934,1.275417844,-0.294998127,1.722527391,1.536568822
270,-0.373243103,-0.592190498,0.288888889,-0.397852337,-0.614878473,0.287178146,0.869811417,-1.012067711,1.181047843,-0.168699866,1.722527381,1.53656873
271,-0.355469622,-0.563990951,0.288888889,-0.380037972,-0.5865604130000001,0.2872790289999999,0.861849927,-1.094667101,1.308731119,-0.213783976,1.714565902,1.536566495
272,-0.337696141,-0.535791403,0.288888889,-0.362194568,-0.558212035,0.28743923,0.852911851,-1.174009603,1.425413521,-0.251124223,1.705627826,1.536563972
273,-0.31992266,-0.507591856,0.288888889,-0.3444072489999999,-0.529976143,0.287379682,0.842802825,-1.25154374,1.53345762,-0.281634552,1.695518801,1.536561124
274,-0.302149179,-0.479392308,0.288888889,-0.326619385,-0.501762928,0.287516039,0.831274245,-1.32837174,1.634386002,-0.305735319,1.683990222,1.536557882
275,-0.284375697,-0.45119276,0.288888889,-0.308884858,-0.473434829,0.287718078,0.818000889,-1.40542725,1.729217202,-0.323511405,1.670716867,1.53655416
276,-0.266602216,-0.422993213,0.288888889,-0.291130689,-0.445149447,0.287708395,0.802548537,-1.483573596,1.818632208,-0.334780462,1.655264516,1.536549838
277,-0.248828735,-0.394793665,0.288888889,-0.273352932,-0.41686424,0.287745455,0.784323359,-1.563671359,1.903065879,-0.339116753,1.637039339,1.536544755
278,-0.231055254,-0.366594118,0.288888889,-0.255598169,-0.3885334,0.287799783,0.762487644,-1.646626434,1.982750342,-0.335846477,1.615203627,1.536538682
279,-0.213281773,-0.33839457,0.288888889,-0.237842513,-0.3602886389999999,0.287823364,0.735825038,-1.733475921,2.05776871,-0.324015589,1.588541025,1.536531285
280,-0.213281773,-0.33839457,0.344444444,-0.238187475,-0.360308054,0.343355941,0.735825032,-1.768695393,1.939690686,-0.170718123,1.588540996,1.53653132
281,-0.231055254,-0.366594118,0.344444444,-0.255909084,-0.388615114,0.343407096,0.762487645,-1.682581056,1.86819351,-0.185335024,1.615203628,1.536538766
282,-0.248828735,-0.394793665,0.344444444,-0.273672303,-0.416919371,0.343321272,0.784322554,-1.599349331,1.791397066,-0.191769966,1.637038534,1.53654484
283,-0.266602216,-0.422993213,0.344444444,-0.2914369679999999,-0.445195466,0.343219918,0.802548353,-1.518200097,1.709171474,-0.190693223,1.655264332,1.536549921
284,-0.284375697,-0.45119276,0.344444444,-0.309173988,-0.4734621559999999,0.343201069,0.81800105,-1.43836407,1.621204707,-0.182562086,1.670717028,1.53655424
285,-0.302149179,-0.479392308,0.344444444,-0.3268916469999999,-0.5017826,0.3429302,0.831274613,-1.359056445,1.526957306,-0.167621914,1.683990589,1.53655796
286,-0.31992266,-0.507591856,0.344444444,-0.344764878,-0.53005995,0.342858895,0.842803333,-1.27942262,1.425584458,-0.145882507,1.695519309,1.536561199
287,-0.337696141,-0.535791403,0.344444444,-0.362518187,-0.5583187789999999,0.342947311,0.852912478,-1.198458856,1.315797532,-0.11705898,1.705628452,1.536564046
288,-0.355469622,-0.563990951,0.344444444,-0.3803217869999999,-0.5866097730000001,0.342727047,0.861850688,-1.114876931,1.195603994,-0.080447021,1.714566662,1.53656657
289,-0.373243103,-0.592190498,0.344444444,-0.398167032,-0.6149489499999999,0.3425253359999999,0.869811418,-1.026839096,1.061773934,-0.034654479,1.722527389,1.536568821
