step_order,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_set,y_set,z_set,rx_set,ry_set,rz_set
2328,0.0072307,-0.422368,0.985417,3.2567,1.28644,1.6093,-3.82299,-2.47842,1.61629,-2.75471,0.654994,0.352816,356.2927393,-3188.270732,-236.441427,-110.07834,-15.986219,-98.19387400000001
2329,0.29669,-0.619413,0.806922,3.00122,1.28243,1.64094,-3.84381,-3.00668,1.74361,-2.23258,0.948336,0.252632,20.373238999999998,-3099.818987,-416.748712,-112.43554,-32.190571,-99.900081
2330,0.149056,-0.541485,1.003112,3.01993,1.33363,1.62627,-3.93365,-2.64305,1.50741,-2.28857,0.990484,0.186236,185.491924,-3122.8357149999997,-220.442252,-108.78695,-30.723824,-98.167584
2331,0.274387,-0.820068,1.010193,3.76202,1.55859,1.46066,-3.95444,-2.75832,0.856115,-1.36102,0.0820897,0.113223,-41.443765,-2904.445932,-218.373863,-94.45773600000001,20.267928,-91.916579
2332,0.302294,-0.630995,0.995527,3.34388,1.67224,1.66122,-3.75944,-2.86876,1.38671,-1.45609,0.5129,-0.158149,6.8419943000000005,-3093.734805,-233.90441700000002,-87.620276,-15.263125,-89.35888
2333,-0.29003,-0.734186,0.958038,3.52942,1.60485,1.6184,-4.81814,-2.9156,1.39298,-1.58649,1.33541,0.0044997,526.30782,-2792.880314,-268.80904799999996,-91.81476,-2.1661176,-91.03047099999999
2334,-0.109916,-0.711877,1.07521,3.18673,1.37274,1.5696,-4.5873,-2.62088,1.14758,-1.86901,1.40097,0.0243299,368.588486,-2874.6597229999998,-148.65235,-105.25146,-18.28815,-95.838127
2335,-0.351678,-0.815232,0.804882,3.46356,1.28829,1.62395,-4.91661,-3.06303,1.43039,-1.77734,1.49576,-0.072007,558.264428,-2695.124568,-416.97497200000004,-108.93162,-5.0036653,-98.122011
2336,0.260215,-0.4134,0.815144,3.18661,1.57059,1.68794,-3.32644,-2.97772,2.00688,-2.17181,0.256131,9.59e-05,124.065355,-3283.5106,-412.56726399999997,-93.345975,-25.706194,-92.013886
2337,-0.291706,-0.581418,0.803611,3.43283,1.45969,1.6462,-4.9188,-3.06939,1.84427,-2.02283,1.55885,-0.0316051,582.773746,-2935.7752819999996,-420.716731,-99.70711999999999,-8.9502344,-94.52878
2338,-0.201756,-0.548272,0.766125,3.79597,1.27751,1.50397,-4.47079,-3.01462,1.94836,-2.47791,0.625131,0.149663,500.363706,-2996.207328,-456.54560499999997,-108.1323,20.622681,-96.75060599999999
2339,-0.0361688,-0.426058,0.96653,3.42962,1.82813,1.68236,-3.93758,-2.75118,1.84274,-1.81908,0.651358,-0.262125,393.9866088,-3169.697242,-263.87861999999996,-79.216163,-11.0111028,-85.392039
2340,-0.0270326,-0.446622,0.817274,3.45586,1.5835,1.58315,-3.89105,-2.88654,2.06892,-2.29581,0.446895,-0.0222228,377.7189126,-3154.5561780000003,-409.378104,-92.79517,-4.316882,-91.520616
2341,-0.120451,-0.516998,0.839427,3.25506,1.72733,1.50753,-4.45529,-3.01315,1.99012,-1.94735,1.14027,-0.0548695,443.027091,-3054.828102,-389.729937,-84.362022,-11.5079062,-89.231916
2342,0.200192,-0.810495,0.853315,3.04731,1.77144,1.44347,-4.13161,-3.13673,1.49265,-1.25508,0.972054,-0.158388,42.748132999999996,-2888.8185049999997,-377.553645,-81.20603799999999,-19.775392999999998,-89.06383600000001
2343,-0.29077,-0.582973,0.734554,2.99591,1.4065,1.67569,-5.10678,-3.18669,1.86889,-2.02631,2.20688,-0.0982874,588.5682099999999,-2931.644527,-489.124144,-104.51219999999999,-35.339244,-96.996779
2344,-0.0147621,-0.543127,1.21573,3.54693,1.33024,1.64608,-4.10063,-2.2799,0.91636,-2.14764,0.651094,0.20153,331.4123621,-3067.885873,-7.4501745999999995,-106.27096,-1.82062547,-97.567737
2345,-0.0471874,-0.794058,0.76388,3.32164,1.406,1.49452,-4.43036,-3.16492,1.68894,-1.85411,1.03709,0.0660956,278.2422674,-2819.994342,-460.44424999999995,-102.77418300000001,-6.5941681,-94.263179
2346,-0.288556,-0.69976,1.17777,2.96889,1.63691,1.45917,-4.96928,-2.5256,0.835917,-1.38341,1.88767,0.0092271,542.685286,-2824.30254,-49.83227,-89.14502,-25.156244,-90.707072
2347,0.375128,-0.726851,1.17555,3.5006,1.4259,1.4924,-3.78105,-2.31585,0.360475,-1.79304,0.239217,0.541132,-100.475638,-3028.687249,-50.947697,-101.37689900000001,3.8281642999999996,-93.95352700000001
2348,-0.251589,-0.759831,0.925556,3.0787,1.77018,1.6319,-4.90332,-3.02122,1.41079,-1.32213,1.87968,0.0510288,488.70661900000005,-2779.4677690000003,-304.50963599999994,-80.571309,-28.451356,-86.795153
2349,0.0438087,-0.437548,0.757767,3.28503,1.28688,1.63022,-3.7609,-2.7793,2.07885,-2.96108,0.592302,0.400569,316.8126113,-3186.402052,-464.371517,-109.99655,-15.542744,-98.53613999999999
2350,-0.223825,-0.484622,0.835288,3.45365,1.29436,1.40191,-4.60732,-2.84643,1.87618,-2.48606,0.9957,0.0872897,547.2311050000001,-3049.877678,-386.349858,-108.69892,6.666189699999999,-94.435718
2351,-0.154892,-0.570605,1.19054,3.19247,1.31186,1.40827,-4.57594,-2.34149,0.939168,-2.0142,1.23049,0.0793079,456.376072,-2992.688395,-32.05119,-108.27445,-8.6742827,-94.366079
2352,-0.0978733,-0.810889,0.957509,3.2749,1.22479,1.39909,-4.51222,-2.77646,1.21494,-1.96915,1.0891,0.138678,319.3175833,-2785.8315110000003,-264.234799,-113.07589,-3.1347772000000003,-95.086084
2353,-0.320677,-0.791841,1.03295,3.13782,1.8135,1.65106,-4.98459,-2.83596,1.0687,-1.11632,1.91534,0.0873852,542.034437,-2726.608359,-197.00469999999999,-78.036631,-25.936194,-85.550208
2354,-0.123275,-0.822983,0.91436,3.09306,1.5959,1.57701,-4.66429,-2.987,1.39325,-1.52264,1.57665,-0.00190241,345.03367499999996,-2764.859417,-313.31774,-91.718993,-24.767489,-91.281469
2355,-0.14289,-0.605949,0.868712,3.23027,1.68025,1.61919,-4.63916,-3.02959,1.8164,-1.81854,1.45668,-0.00352985,436.50459,-2962.9330510000004,-359.675052,-86.844756,-19.268106,-89.333574
2356,-0.197576,-0.882779,1.12843,3.55494,1.56736,1.68293,-4.67429,-2.54915,0.66411,-1.26003,1.23068,-0.00101644,388.65837600000003,-2684.974421,-98.53997799999999,-93.896552,-4.3387052,-91.93780699999999
2357,0.188906,-0.633462,1.11817,3.72038,1.69785,1.67288,-3.84875,-2.64194,1.03124,-1.08658,0.249373,-0.363173,106.53457399999999,-3052.4794380000003,-111.54135000000001,-87.701042,5.7308028,-88.732191
2358,0.144937,-0.509427,0.724382,3.11409,1.29914,1.69521,-3.85754,-2.9955,2.08135,-2.57707,0.898616,0.230049,200.609233,-3151.809973,-498.646262,-110.92312000000001,-28.879698,-100.07321
2359,0.354824,-0.867421,0.787252,3.04485,1.55905,1.67247,-4.04942,-3.16649,1.40422,-1.39259,1.10541,0.00624715,-117.895584,-2886.556779,-441.00068200000004,-94.121668,-32.973471,-92.35999600000001
2360,0.0141497,-0.799808,1.14694,3.12138,1.28206,1.58332,-4.42601,-2.4276,0.702191,-1.71389,1.32788,0.0786255,222.02401030000001,-2834.4444919999996,-75.664738,-111.05738000000001,-22.273757,-98.02723
2361,0.0228046,-0.659552,1.0668,3.48683,1.72568,1.45797,-4.1464,-2.75481,1.30469,-1.41465,0.559544,-0.184178,253.6176454,-2970.617248,-162.98917,-85.186146,4.4926148,-89.598202
2362,-0.0365627,-0.59928,1.17649,3.08577,1.4297,1.52794,-4.38967,-2.42569,1.05132,-1.91506,1.26382,0.0520104,338.08984269999996,-3006.05892,-48.252958,-101.93236,-22.02115,-94.416803
2363,0.0806617,-0.492211,1.008806,3.26869,1.31222,1.62805,-3.85201,-2.56278,1.52831,-2.52312,0.678533,0.296662,262.7314483,-3147.494789,-214.01987599999998,-108.63808,-16.499722,-98.02367100000001
2364,0.392459,-0.781954,0.935805,3.11463,1.46701,1.57298,-3.88897,-2.89959,1.20975,-1.59943,0.781292,0.107143,-126.942449,-2981.540246,-290.816235,-99.67716300000001,-23.023248,-94.03218
2365,0.188386,-0.738504,1.02896,3.44195,1.43473,1.45047,-3.99197,-2.72957,1.15671,-1.87466,0.444542,0.23644,72.197035,-2952.905396,-197.10123000000002,-101.023505,2.8112585,-93.564223
2366,-0.201117,-0.483199,1.03809,3.7792,1.56843,1.52124,-4.4226,-2.66438,1.54737,-2.02798,0.592986,0.000622431,521.758207,-3058.553001,-188.11960000000002,-93.936248,17.693015,-91.761302
2367,0.120664,-0.76148,0.93932,2.87886,1.62988,1.67202,-4.33815,-2.95368,1.45749,-1.58835,1.55995,-0.0167058,139.912286,-2903.99672,-289.52834,-88.88413700000001,-42.495756,-90.109587
2368,-0.110483,-0.805564,0.845834,3.83771,1.31324,1.65746,-4.44758,-3.01787,1.47799,-1.90865,0.702767,0.0689917,327.819093,-2786.228736,-378.41755400000005,-105.65335,14.26099,-98.296139
2369,-0.115122,-0.774969,1.06959,3.12298,1.41862,1.72094,-4.68546,-2.65469,1.05574,-1.69632,1.71009,-0.0196021,354.848162,-2812.3807309999997,-154.93416,-103.37226,-30.755977,-96.796283
2370,0.0583366,-0.554392,1.10094,3.46887,1.69508,1.41314,-3.91586,-2.65786,1.30579,-1.39319,0.308889,-0.339942,256.5953134,-3081.932808,-128.30934,-86.758912,6.1271092000000005,-90.336825
2371,0.278725,-0.735575,0.882695,3.09312,1.50886,1.71392,-4.01036,-3.00691,1.52047,-1.72601,1.06061,0.0367635,-2.2134784,-2984.4051249999998,-344.741425,-97.507194,-32.46889,-94.018949
2372,0.0864424,-0.615748,0.899635,3.69282,1.61728,1.56743,-3.95908,-2.9892,1.64954,-1.65021,0.264702,-0.122976,208.5634776,-3033.393952,-328.675995,-91.443231,10.189989,-90.886083
2373,0.0864002,-0.438663,1.09021,3.11421,1.38805,1.4041,-3.61583,-2.40685,1.3848,-2.63212,0.379359,0.485595,274.6535298,-3200.966237,-133.64409,-103.89095,-13.233845,-93.624746
2374,-0.21015,-0.494421,1.07683,3.83888,1.54079,1.53298,-4.44405,-2.61033,1.43327,-2.00736,0.566792,0.0161323,525.75401,-3044.773679,-149.10794,-95.29473800000001,20.487208,-92.28264
2375,-0.361963,-0.74729,1.08026,3.18306,1.63535,1.44228,-4.99123,-2.70904,1.01507,-1.38286,1.67825,0.00884436,592.151883,-2755.43451,-147.40310000000002,-89.624247,-11.945907,-90.792746
2376,-0.173636,-0.565256,0.785903,3.32983,1.82176,1.51439,-4.60721,-3.19135,2.01546,-1.7035,1.22554,-0.0432728,476.518706,-2991.3788440000003,-444.489273,-79.21965,-7.3643511,-87.59566500000001
2377,0.146787,-0.666235,1.17346,2.8373,1.45019,1.56154,-4.18231,-2.46509,0.957675,-1.75256,1.33846,0.0627209,146.20909300000002,-3004.5899649999997,-52.036651,-101.336744,-38.283944999999996,-94.76341199999999
2378,0.0264837,-0.432375,0.918084,3.07895,1.39098,1.61771,-3.92271,-2.63478,1.81848,-2.55462,0.903905,0.153708,337.6478363,-3184.200925,-305.59155400000003,-104.70136000000001,-27.226941,-96.416622
2379,-0.163236,-0.660124,0.942781,2.80259,1.5561,1.71132,-4.89544,-2.91797,1.4851,-1.72613,2.23267,-0.0067733,444.262046,-2900.667976,-283.598881,-94.32934399999999,-49.035641,-92.703734
2380,-0.0789723,-0.636753,0.823998,2.92009,1.84965,1.67568,-4.665,-3.1825,1.84602,-1.52223,1.84677,0.0156417,370.8995223,-2952.921347,-406.936818,-73.3164,-39.464344,-83.189082
2381,-0.197101,-0.808807,0.954975,3.19615,1.70726,1.51125,-4.72908,-2.95415,1.33413,-1.38473,1.47308,-0.00673706,416.442981,-2753.6332930000003,-274.500155,-85.392566,-15.089963,-89.44129000000001
2382,0.179076,-0.710523,1.11848,3.45306,1.51614,1.43962,-3.96697,-2.60023,0.97993,-1.66023,0.384916,0.111153,90.243291,-2976.308577,-108.66855000000001,-96.54837699999999,3.8691633999999997,-92.355917
2383,-0.316594,-0.422593,0.749728,3.31657,1.38114,1.50164,-5.09001,-3.0284,2.04299,-2.3445,1.69808,-0.0585197,660.191064,-3076.550607,-473.349988,-104.16622,-7.1292095,-94.76654099999999
2384,-0.292137,-0.637857,1.11082,3.40031,1.59446,1.48723,-4.84346,-2.64044,1.17481,-1.65274,1.3588,0.000419073,561.030267,-2882.832043,-115.94553,-92.200756,-2.02826123,-91.301226
2385,-0.013628,-0.43241,1.11354,3.5161,1.26152,1.6359,-3.82054,-2.29292,1.24411,-2.80133,0.450568,0.539744,368.347058,-3172.22559,-108.30506,-110.00439,-2.4870956,-98.878326
2386,-0.00686124,-0.744693,1.15445,3.79927,1.70766,1.59327,-4.24274,-2.57863,0.864202,-1.18786,0.47217,-0.130755,249.57029124000002,-2879.506607,-74.914548,-87.448726,14.728738,-88.850103
2387,-0.16736,-0.690055,1.19166,2.88442,1.25709,1.52368,-4.80159,-2.32562,0.642803,-1.77612,1.86701,-0.0143364,433.57930999999996,-2873.818045,-30.157863,-113.48241,-32.332759,-97.957858
2388,-0.230431,-0.822545,0.879925,3.07675,1.67924,1.58761,-4.84217,-3.06632,1.40389,-1.36858,1.78059,0.01539,446.93823100000003,-2728.688255,-348.40810500000003,-86.497364,-26.307447,-89.376779
2389,0.0586494,-0.504919,0.756233,3.16424,1.48042,1.60792,-3.97297,-3.00207,2.10539,-2.36552,0.848533,0.076926,281.8023006,-3127.418681,-469.293863,-98.84765800000001,-22.199403999999998,-93.991026
2390,0.0924406,-0.473242,0.990771,3.21417,1.60185,1.60519,-3.75908,-2.70365,1.7018,-2.08317,0.579271,-0.0458468,258.74875940000004,-3169.9324579999998,-236.706411,-91.46964299999999,-19.525948,-91.194879
2391,-0.328675,-0.882049,1.17457,3.7958,1.91796,1.60751,-4.7774,-2.40532,0.234372,-0.647037,1.01191,0.0399951,506.743905,-2638.824251,-56.835706,-77.646365,14.413367000000001,-84.01060700000001
2392,0.264635,-0.606104,0.835322,2.95028,1.82157,1.70553,-3.90862,-3.1521,1.83417,-1.54854,1.11361,-0.173204,57.677427,-3100.349096,-396.029062,-75.19661900000001,-39.584244,-83.59608399999999
2393,0.159059,-0.683739,1.05807,3.60022,1.77149,1.41256,-3.94751,-2.72343,0.992855,-0.618997,0.253778,-0.686539,115.750181,-2993.735861,-173.01099,-83.041259,13.717701,-89.393636
2394,-0.0978791,-0.698485,1.1701,3.7551,1.78419,1.55149,-4.36491,-2.579,0.950955,-1.20285,0.601529,-0.135506,351.4899291,-2891.529415,-59.878505,-83.436917,14.686341,-87.63217900000001
2395,0.0141801,-0.452588,0.960293,3.23955,1.81715,1.56307,-3.89692,-2.79431,1.83363,-1.78687,0.684423,-0.287521,339.08070990000004,-3161.989512,-270.240233,-78.894561,-15.259283,-87.033024
2396,-0.37435,-0.712343,1.10297,2.85237,1.80891,1.44575,-5.12715,-2.7061,0.931598,-1.09566,2.13966,0.0792359,621.0256700000001,-2782.1920569999997,-126.95622,-78.049933,-30.906344,-88.204942
2397,-0.293699,-0.564067,1.08478,3.1732,1.79595,1.60178,-5.02949,-2.74574,1.34438,-1.50389,1.87755,0.0791401,593.089989,-2950.290833,-145.1072,-79.604402,-21.289158,-86.758527
2398,-0.200402,-0.639333,0.730646,3.76185,1.42602,1.67858,-4.57574,-3.19146,1.94187,-2.03987,0.92133,0.00438023,472.125162,-2912.3405669999997,-493.926586,-100.670951,8.1735991,-95.575955
2399,-0.146224,-0.846404,1.17615,3.62799,1.59458,1.66336,-4.56686,-2.46761,0.598139,-1.2476,1.0306,-0.00233347,351.58099400000003,-2737.232096,-50.95087,-92.539532,0.935127,-91.23344999999999
2400,-0.179466,-0.616937,0.790245,2.83609,1.65685,1.73889,-4.94217,-3.19098,1.81372,-1.65698,2.27138,0.0427354,474.66353599999997,-2935.692763,-437.66136500000005,-86.272398,-48.687615,-88.543132
2401,-0.253303,-0.521927,1.04671,3.74855,1.30527,1.5624,-4.63744,-2.59757,1.39055,-2.21721,0.882906,0.0274413,559.364213,-3004.0896730000004,-176.15063999999998,-106.76661,14.548055999999999,-96.974678
2402,0.00136256,-0.715419,1.21864,3.34021,1.42754,1.49746,-4.29044,-2.34973,0.692402,-1.66641,0.88215,0.0872298,258.01063744,-2910.714081,-6.5308724,-101.55446,-5.718746599999999,-93.945362
2403,-0.134586,-0.766437,1.20008,3.36175,1.31923,1.58812,-4.58887,-2.31795,0.546293,-1.62915,1.24704,0.0270701,370.340816,-2815.274763,-23.108953,-107.72082,-9.0249084,-96.93868400000001
2404,0.048832,-0.67156,1.04841,3.2882,1.39954,1.4629,-4.16716,-2.66458,1.28656,-2.0049,0.782756,0.146528,228.580188,-2968.5723399999997,-176.19145999999998,-103.144878,-6.6558676,-94.10286500000001
2405,-0.209192,-0.634823,1.09851,3.18942,1.62103,1.52901,-4.77385,-2.66503,1.25631,-1.68274,1.54156,0.000143811,487.59484199999997,-2913.5549770000002,-128.89542,-90.37132199999999,-16.529008,-90.850417
2406,-0.111549,-0.522335,0.788215,2.80718,1.68827,1.48566,-4.70387,-3.10921,2.03228,-1.9503,1.81138,-0.0121101,440.074109,-3051.179365,-439.88611499999996,-85.29587500000001,-35.95174,-89.68347
2407,-0.00805551,-0.815017,1.03263,3.30272,1.70551,1.71742,-4.45052,-2.82181,1.20136,-1.38299,1.29476,-0.0168617,237.44989551,-2812.9242830000003,-196.74662,-85.449833,-20.743571,-88.089422
2408,0.221677,-0.887635,0.813591,3.56459,1.61848,1.51035,-4.0817,-3.12104,1.26937,-1.19136,0.457408,-0.069649,-9.8571455,-2824.460365,-414.83183099999997,-91.154798,6.0287939,-90.915508
2409,-0.29231,-0.479408,1.004382,3.72624,1.37545,1.44538,-4.70461,-2.67071,1.5351,-2.22215,0.854866,0.0333532,609.21495,-3030.219592,-219.11691199999999,-103.76451,19.511248,-94.265422
2410,-0.182472,-0.609626,1.16803,3.22014,1.63694,1.59325,-4.72964,-2.54062,1.11892,-1.65403,1.53094,0.00177142,471.333662,-2946.2818740000002,-59.611329000000005,-89.442564,-18.435091,-90.382961
2411,0.131548,-0.857665,1.08714,3.09589,1.62097,1.5454,-4.27292,-2.68111,0.922698,-1.32845,1.15149,-0.0254181,91.66476200000001,-2820.554535,-141.73817,-90.27195499999999,-22.837944,-90.868151
2412,-0.232201,-0.725515,0.945987,3.20819,1.28193,1.40334,-4.75444,-2.81421,1.36164,-1.98247,1.38321,0.035495,476.11439099999996,-2820.450085,-275.840027,-109.9503,-7.4556054,-94.575688
2413,0.179019,-0.713435,0.794806,3.32398,1.44294,1.65886,-4.04305,-3.11504,1.729,-1.92912,0.812443,0.0958465,95.98526700000001,-2973.0850649999998,-430.515136,-100.91374,-15.826892,-95.12883500000001
2414,0.0367244,-0.674267,1.016735,2.91261,1.46125,1.68028,-4.4299,-2.74579,1.38432,-1.88708,1.62702,0.0180707,248.0695356,-2957.677933,-209.094335,-101.186787,-40.698173,-95.67967999999999
2415,-0.195686,-0.592498,0.917202,2.95112,1.23803,1.74154,-4.9408,-2.81273,1.52356,-2.24162,2.13455,-0.151566,496.19331600000004,-2954.008202,-303.97079199999996,-117.51944,-39.892918,-104.13159
2416,0.301829,-0.806391,1.21733,3.13733,1.62954,1.4245,-3.97503,-2.26638,0.163266,-0.946456,0.692689,-0.071863,-52.678458,-2927.957509,-11.771249000000001,-89.899332,-13.461299,-90.99601
2417,-0.120374,-0.746039,0.94701,3.31523,1.791,1.66535,-4.60177,-2.98903,1.49545,-1.42717,1.38061,-0.00434381,366.21826400000003,-2838.330661,-283.74356,-80.675436,-16.748558,-86.334698
2418,-0.198854,-0.719339,0.83117,3.67731,1.55404,1.59364,-4.59331,-3.10046,1.67906,-1.73791,0.938023,0.001137,443.386844,-2838.3637609999996,-394.79883,-94.551214,7.807371,-92.097107
2419,0.126846,-0.534308,0.810218,2.84799,1.83806,1.4674,-3.98052,-3.11971,2.02782,-1.75534,1.05747,-0.227502,210.776234,-3121.8966920000003,-420.835848,-75.91441999999999,-32.293996,-87.440472
2420,0.269725,-0.597645,1.19416,3.09745,1.29424,1.66286,-3.81876,-2.33464,0.801137,-1.97996,0.849336,0.263367,51.090772,-3111.9467550000004,-29.615717,-111.15585,-28.00801,-99.64259799999999
2421,-0.350359,-0.722356,0.782527,3.09034,1.36149,1.60607,-5.06356,-3.12141,1.58163,-1.83194,1.99868,-0.0869544,594.245859,-2781.944544,-439.907107,-106.43359,-25.821793,-96.815003
2422,0.279861,-0.470625,0.886215,2.82422,1.85822,1.4714,-3.55378,-3.01775,1.85952,-1.5463,0.68981,-0.438373,87.645452,-3234.130975,-345.954835,-74.527915,-33.802908,-87.07189100000001
2423,0.3957,-0.484327,1.1142,2.8458,1.63196,1.41147,-3.44106,-2.63972,1.21683,-1.5808,0.439358,-0.143692,-27.492404,-3262.608573,-115.08118999999999,-89.248091,-29.494232999999998,-90.97558199999999
2424,0.153007,-0.687616,1.04414,3.46229,1.72155,1.65881,-4.01535,-2.79999,1.30342,-1.40752,0.650543,-0.143189,126.43468299999999,-2988.884184,-185.71828,-85.34369,-8.1944042,-88.24291600000001
2425,-0.0773579,-0.511003,0.773717,3.34582,1.26528,1.50364,-4.26057,-2.8947,1.99212,-2.63225,0.87643,0.194517,403.0001679,-3075.529497,-447.834227,-110.57741,-4.9864401,-96.651002
2426,-0.296479,-0.443894,0.803187,3.27616,1.8797,1.42352,-4.98131,-3.14774,2.05285,-1.74082,1.55137,0.0360339,633.192339,-3063.547206,-427.44406699999996,-75.72869700000001,-5.2803959,-88.078649
2427,-0.117264,-0.751629,1.18649,2.94104,1.46441,1.57799,-4.70279,-2.4337,0.72781,-1.54211,1.76803,-0.000562016,365.310224,-2833.767071,-38.466677,-100.157816,-33.291407,-94.342386
2428,-0.251683,-0.880566,1.19268,3.66556,1.69537,1.6271,-4.70784,-2.36344,0.281744,-0.938999,1.09751,0.00651043,437.044163,-2667.456134,-36.587702,-87.658486,5.1631225,-88.939748
2429,0.0686638,-0.859129,0.939651,3.51851,1.64766,1.57139,-4.26253,-2.95069,1.24127,-1.32677,0.745558,-0.0499871,144.3815762,-2798.392471,-289.638231,-89.601173,-0.0793915999999999,-90.32653499999999
2430,-0.203723,-0.460789,0.986447,3.08286,1.47959,1.68774,-4.96892,-2.72106,1.61171,-2.13239,2.00056,-0.0373014,546.605653,-3077.350011,-238.468907,-99.32725099999999,-31.436445,-94.73084200000001
2431,-0.0968922,-0.53861,0.785876,3.11911,1.82533,1.56359,-4.51958,-3.16068,2.06931,-1.79191,1.3991,-0.0515903,417.47233220000004,-3042.12179,-444.55792599999995,-77.635081,-22.117420000000003,-86.641031
2432,0.265971,-0.875002,0.979114,3.60706,1.83866,1.46491,-4.02344,-2.76808,0.661426,-0.338274,0.377259,-0.539204,-49.039501,-2850.136498,-253.268334,-79.69304100000001,11.276465000000002,-87.91361500000001
2433,-0.0486941,-0.665245,0.859206,3.71242,1.33537,1.70641,-4.29483,-2.95126,1.69034,-2.18025,0.726988,0.0969591,320.4189441,-2940.215255,-364.76219599999996,-105.16877,4.2694747,-98.22430800000001
2434,-0.0959023,-0.818169,1.03401,3.62403,1.45276,1.68576,-4.48697,-2.73585,1.10617,-1.63809,0.977785,0.0148638,313.47311229999997,-2780.132331,-191.74235,-99.763761,-0.2721758000000001,-94.914254
2435,-0.27968,-0.611865,1.07388,3.50807,1.8176,1.42318,-4.7516,-2.76723,1.35579,-1.47138,1.09853,-0.0305284,554.86495,-2910.7396350000004,-156.19127,-80.195569,7.8372852,-88.727019
2436,0.0146441,-0.783799,1.11995,3.47327,1.6017,1.62822,-4.31613,-2.62857,0.98362,-1.45943,0.899672,-0.0140017,222.6207059,-2851.022601,-107.9353,-91.921416,-5.9397754,-91.123131
2437,-0.296465,-0.711633,1.07725,3.47074,1.32963,1.60507,-4.84899,-2.60957,1.04174,-1.80485,1.40698,-0.0418971,540.544245,-2811.5323670000002,-145.57333,-106.66419,-3.830876,-96.941949
2438,0.275453,-0.603154,0.753846,2.92105,1.55134,1.47671,-3.80493,-3.19418,1.9225,-1.89665,0.789233,0.0223311,45.491309,-3109.026746,-473.866696,-94.392286,-28.836251,-92.16722399999999
