step_order,Timestamp,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,measurement_temperature,x_set,y_set,z_set,rx_set,ry_set,rz_set
104,20200714165426,0.8,0.6,0.4,1.5708,1.5708,1.39626,-2.1408,-2.24948,-1.4836,0.589137,0.393918,0.00119692,23.5550003051758,1688.6067,-1660.9765,-915.06258,-91.905444,-51.188794,-92.30143699999999
105,20200714165430,0.8,0.6,0.4,1.5708,1.5708,1.43117,-2.1440900000000003,-2.24277,-1.49669,0.59956,0.431737,-0.00326664,23.5550003051758,1688.9142,-1660.4902,-915.0834199999999,-91.798021,-53.19281500000001,-92.325479
106,20200714165434,0.8,0.6,0.4,1.5708,1.5708,1.4660799999999998,-2.14758,-2.23432,-1.51149,0.602923,0.47037,-0.0007417839999999,23.5550003051758,1689.2540000000001,-1660.1544999999999,-914.9249199999999,-91.977765,-55.21965200000001,-92.499504
107,20200714165439,0.8,0.6,0.4,1.5708,1.5708,1.50098,-2.1516,-2.22684,-1.52468,0.609254,0.50894,-0.000298802,23.5550003051758,1689.555,-1659.6157999999998,-914.72669,-91.99961900000001,-57.205653,-92.49418299999999
108,20200714165443,0.8,0.6,0.4,1.5708,1.5708,1.53589,-2.15595,-2.21958,-1.53783,0.6150220000000001,0.549285,0.000395105,23.5550003051758,1689.7496,-1659.1929,-914.77595,-92.07274600000001,-59.282986,-92.557867
109,20200714165452,0.8,0.6,0.4,1.5708,1.5708,1.6057,-2.16511,-2.20623,-1.56179,0.62584,0.627794,-0.00124437,23.5550003051758,1690.3486,-1658.3443,-914.78496,-92.220353,-63.240314,-92.857378
110,20200714165456,0.8,0.6,0.4,1.5708,1.5708,1.64061,-2.17037,-2.19976,-1.57307,0.630088,0.667987,0.000610446,23.5550003051758,1690.5802,-1657.7658999999999,-914.73768,-92.3614,-65.222508,-92.935931
111,20200714165501,0.8,0.6,0.4,1.5708,1.5708,1.67552,-2.17571,-2.19429,-1.58339,0.636347,0.707637,-0.00173504,23.5550003051758,1690.9074,-1657.1341,-914.85687,-92.344199,-67.164527,-93.03700900000001
112,20200714165505,0.8,0.6,0.4,1.5708,1.5708,1.71042,-2.1814400000000003,-2.18875,-1.5931,0.641254,0.748317,-0.00216562,23.5550003051758,1691.044,-1656.6517,-914.77097,-92.39996500000001,-69.15772600000001,-93.124354
113,20200714165529,0.8,0.5,0.9,1.0472,1.5708,1.5708,-2.35056,-1.82767,-1.20024,-0.112799,1.30219,-0.00120813,23.5550003051758,1739.1815000000001,-1568.4713,-414.63412999999997,-149.91733000000005,-90.944207,-150.89239999999998
114,20200714165538,0.8,0.5,0.9,1.22173,1.5708,1.5708,-2.3057,-1.83739,-1.18742,-0.117122,1.08313,-0.00147134,23.5550003051758,1738.835,-1571.4187,-414.64480999999995,-94.107148,-81.272209,-94.97392400000001
115,20200714165548,0.8,0.5,0.9,1.39626,1.5708,1.5708,-2.2662400000000003,-1.86036,-1.1574799999999998,-0.124451,0.8696290000000001,0.000167779,23.5550003051758,1738.2530000000002,-1574.1611,-414.63243,-92.652802,-71.286921,-93.296581
116,20200714165557,0.8,0.5,0.9,1.5708,1.5708,1.5708,-2.23389,-1.89637,-1.10986,-0.135587,0.661676,-0.00133974,23.5550003051758,1736.8443,-1576.8067,-415.14191,-92.218208,-61.238191,-92.81707200000001
117,20200714165606,0.8,0.5,0.9,1.7453299999999998,1.5708,1.5708,-2.21003,-1.94281,-1.04615,-0.154459,0.465305,0.00120891,23.5550003051758,1735.0992,-1579.2812,-415.42949,-92.138331,-51.342495,-92.52469500000001
118,20200714165621,0.8,0.5,0.9,1.5708,0.8726649999999999,1.5708,-2.23412,-1.896,-1.11053,-0.135467,0.663044,0.697103,23.5550003051758,1736.7648000000002,-1576.8509,-415.17686,-92.15108000000001,-60.673364,-52.793575
119,20200714165628,0.8,0.5,0.9,1.5708,1.0472,1.5708,-2.23389,-1.89603,-1.10996,-0.137239,0.662084,0.5237649999999999,23.5550003051758,1736.7744,-1576.9441,-415.03303,-92.268444,-60.793319999999994,-62.859471
120,20200714165635,0.8,0.5,0.9,1.5708,1.22173,1.5708,-2.23374,-1.89667,-1.10965,-0.135072,0.661209,0.347741,23.5550003051758,1736.7108,-1576.9884,-415.17051,-92.15030200000001,-60.917465,-72.795139
121,20200714165642,0.8,0.5,0.9,1.5708,1.39626,1.5708,-2.23398,-1.89651,-1.1101,-0.13391,0.66242,0.173299,23.5550003051758,1736.7817,-1576.8606,-415.22941,-92.113179,-61.135557,-82.750669
122,20200714165655,0.8,0.5,0.9,1.5708,1.7453299999999998,1.5708,-2.23378,-1.8962900000000005,-1.10973,-0.136689,0.6610159999999999,-0.174042,23.5550003051758,1736.8702,-1576.8085,-415.14248,-92.290068,-61.391573000000015,-102.86074
123,20200714165702,0.8,0.5,0.9,1.5708,1.91986,1.5708,-2.23407,-1.89655,-1.1101299999999998,-0.133659,0.662744,-0.351312,23.5550003051758,1736.8407,-1576.6741,-415.27000999999996,-92.133729,-61.61767999999999,-112.83838999999999
124,20200714165709,0.8,0.5,0.9,1.5708,2.0944,1.5708,-2.23406,-1.89594,-1.11032,-0.136677,0.662732,-0.5229010000000001,23.5550003051758,1736.9564,-1576.5977,-415.17931,-92.312489,-61.775098,-122.87372
125,20200714165715,0.8,0.5,0.9,1.5708,2.26893,1.5708,-2.23405,-1.89621,-1.10999,-0.136126,0.66296,-0.697086,23.5550003051758,1736.8719,-1576.5955,-415.12134999999995,-92.266135,-61.944706,-132.82273
126,20200714165731,0.8,0.5,0.9,1.5708,1.5708,1.39626,-2.20973,-1.94339,-1.04519,-0.154962,0.4628930000000001,0.00114899,23.5550003051758,1735.1223,-1579.3266,-415.29377,-91.95892900000001,-51.246423,-92.334192
127,20200714165735,0.8,0.5,0.9,1.5708,1.5708,1.43117,-2.21394,-1.93336,-1.05918,-0.151106,0.501356,0.0003591519999999,23.5550003051758,1735.3873,-1578.7525,-415.32047,-92.024557,-53.257252,-92.489398
128,20200714165740,0.8,0.5,0.9,1.5708,1.5708,1.4660799999999998,-2.21863,-1.92301,-1.0738299999999998,-0.145981,0.5426479999999999,0.000826163,23.5550003051758,1735.8170000000005,-1578.2854,-415.39029999999997,-92.054243,-55.371386,-92.47967200000001
129,20200714165744,0.8,0.5,0.9,1.5708,1.5708,1.50098,-2.22346,-1.91399,-1.0864200000000002,-0.140018,0.582475,-0.00185424,23.5550003051758,1736.1394,-1577.845,-415.3155,-91.993081,-57.381648,-92.51672599999999
130,20200714165748,0.8,0.5,0.9,1.5708,1.5708,1.53589,-2.22844,-1.90487,-1.09812,-0.140233,0.621471,-0.000155274,23.5550003051758,1736.4132,-1577.3727,-415.16746,-92.23170400000001,-59.318296,-92.785253
131,20200714165757,0.8,0.5,0.9,1.5708,1.5708,1.6057,-2.23966,-1.88859,-1.12099,-0.130797,0.702299,-0.00119621,23.5550003051758,1737.1643000000001,-1576.1724,-415.23445999999996,-92.17964400000001,-63.235182,-92.741009
132,20200714165802,0.8,0.5,0.9,1.5708,1.5708,1.64061,-2.24576,-1.88059,-1.13079,-0.131431,0.7432310000000001,0.000347543,23.5550003051758,1737.5465000000002,-1575.5737,-414.88106,-92.47058700000001,-65.204311,-93.04549999999999
133,20200714165806,0.8,0.5,0.9,1.5708,1.5708,1.67552,-2.25227,-1.87374,-1.14031,-0.127552,0.784483,-0.00122053,23.5550003051758,1737.6989,-1575.0124,-414.92859,-92.458471,-67.20721300000001,-93.11003600000001
134,20200714165811,0.8,0.5,0.9,1.5708,1.5708,1.71042,-2.2589200000000003,-1.86698,-1.14921,-0.125492,0.825924,-0.00124437,23.5550003051758,1738.0071,-1574.644,-414.81224999999995,-92.59582300000001,-69.24849900000001,-93.274256
135,20200714165834,0.8,0.5,0.8,1.0472,1.5708,1.5708,-2.35069,-1.82318,-1.38046,0.0610757,1.30296,0.000119842,23.5550003051758,1739.7440000000001,-1567.5756,-514.8815299999998,-155.79289,-90.86064900000001,-156.72258
136,20200714165844,0.8,0.5,0.8,1.22173,1.5708,1.5708,-2.30609,-1.83278,-1.36878,0.0610996,1.08467,-0.00122053,23.5550003051758,1739.4744,-1570.3404,-514.9299199999999,-93.747002,-81.322198,-94.571656
137,20200714165853,0.8,0.5,0.8,1.39626,1.5708,1.5708,-2.26616,-1.85439,-1.34039,0.0523479,0.8685620000000001,-0.000538174,23.5550003051758,1738.9517,-1573.1302,-514.74037,-92.661626,-71.21574100000001,-93.349187
138,20200714165902,0.8,0.5,0.8,1.5708,1.5708,1.5708,-2.2339900000000004,-1.88791,-1.29622,0.0409861,0.662288,-1.17461e-05,23.5550003051758,1737.6559,-1575.7338,-514.7186099999999,-92.26952800000001,-61.242342,-92.817526
139,20200714165911,0.8,0.5,0.8,1.7453299999999998,1.5708,1.5708,-2.20991,-1.93242,-1.23652,0.0295048,0.464549,-0.00209362,23.5550003051758,1736.0130000000001,-1578.2588,-514.8507999999999,-91.947857,-51.31008400000001,-92.326659
140,20200714165927,0.8,0.5,0.8,1.5708,0.8726649999999999,1.5708,-2.23412,-1.88836,-1.2961,0.0434406,0.662984,0.696062,23.5550003051758,1737.5188,-1575.8719,-514.61582,-92.025469,-60.65700600000001,-52.671928
141,20200714165934,0.8,0.5,0.8,1.5708,1.0472,1.5708,-2.23407,-1.88832,-1.29613,0.0438836,0.66242,0.5219090000000001,23.5550003051758,1737.6572,-1575.7654,-514.58373,-92.016316,-60.789092000000004,-62.591079
142,20200714165940,0.8,0.5,0.8,1.5708,1.22173,1.5708,-2.23396,-1.8883,-1.29576,0.0428421,0.661868,0.347813,23.5550003051758,1737.6399000000001,-1575.8432,-514.4990099999998,-92.093843,-60.937225,-72.72624900000001
143,20200714165947,0.8,0.5,0.8,1.5708,1.39626,1.5708,-2.23424,-1.88783,-1.2965799999999998,0.0421354,0.663728,0.174795,23.5550003051758,1737.6531,-1575.6989,-514.7565099999999,-92.18961200000001,-61.178384,-82.78404900000001
144,20200714170001,0.8,0.5,0.8,1.5708,1.7453299999999998,1.5708,-2.23393,-1.88793,-1.29633,0.0416085,0.66242,-0.174042,23.5550003051758,1737.7248,-1575.7645,-514.7799299999999,-92.243036,-61.436096000000006,-102.78565
145,20200714170007,0.8,0.5,0.8,1.5708,1.91986,1.5708,-2.23398,-1.88793,-1.29619,0.0419201,0.662312,-0.349661,23.5550003051758,1737.8324,-1575.6175,-514.59845,-92.20382000000001,-61.581996,-112.85518
146,20200714170014,0.8,0.5,0.8,1.5708,2.0944,1.5708,-2.23401,-1.88794,-1.29642,0.0419201,0.662672,-0.523069,23.5550003051758,1737.7991,-1575.631,-514.7648499999999,-92.22961400000001,-61.758924,-122.77513
147,20200714170021,0.8,0.5,0.8,1.5708,2.26893,1.5708,-2.2341900000000003,-1.88794,-1.29642,0.0415965,0.662876,-0.697349,23.5550003051758,1737.7593,-1575.4505,-514.7819,-92.246083,-61.91951000000001,-132.81095
148,20200714170036,0.8,0.5,0.8,1.5708,1.5708,1.39626,-2.21,-1.93206,-1.23652,0.0272657,0.4649930000000001,-0.0018428,23.5550003051758,1735.9352000000001,-1578.2374,-514.7305299999999,-91.85093300000001,-51.336625,-92.272757
149,20200714170041,0.8,0.5,0.8,1.5708,1.5708,1.43117,-2.2138400000000003,-1.92323,-1.24908,0.0317676,0.501548,-0.00247652,23.5550003051758,1736.2915,-1577.8276,-514.9581099999999,-91.86046400000001,-53.246199,-92.347662
150,20200714170045,0.8,0.5,0.8,1.5708,1.5708,1.4660799999999998,-2.2183900000000003,-1.91399,-1.26158,0.0349281,0.541184,-0.0025366,23.5550003051758,1736.6229999999998,-1577.3514,-514.81364,-91.917595,-55.284116000000004,-92.435681
151,20200714170049,0.8,0.5,0.8,1.5708,1.5708,1.50098,-2.22312,-1.90459,-1.27373,0.0351436999999999,0.580555,-0.000429932,23.5550003051758,1737.0047,-1576.9393,-514.74798,-92.11475,-57.272014,-92.63377799999999
152,20200714170054,0.8,0.5,0.8,1.5708,1.5708,1.53589,-2.2282900000000003,-1.89674,-1.28467,0.039849,0.6205470000000001,-0.00142366,23.5550003051758,1737.2293,-1576.3784,-514.6714,-92.077734,-59.249929,-92.62207599999999
153,20200714170103,0.8,0.5,0.8,1.5708,1.5708,1.6057,-2.2397400000000003,-1.88075,-1.30621,0.0464337,0.703367,-0.00217754,23.5550003051758,1738.0565000000001,-1575.1848,-514.65302,-92.144947,-63.279143000000005,-92.748837
154,20200714170107,0.8,0.5,0.8,1.5708,1.5708,1.64061,-2.2460400000000003,-1.87348,-1.31572,0.0473077,0.7446699999999999,-0.00155527,23.5550003051758,1738.2712000000001,-1574.5423,-514.68738,-92.345274,-65.26357300000001,-92.98368099999999
155,20200714170112,0.8,0.5,0.8,1.5708,1.5708,1.67552,-2.25208,-1.86696,-1.32421,0.0494863,0.784003,-0.00160295,23.5550003051758,1738.5766,-1574.1094,-514.6407900000002,-92.43303900000001,-67.189994,-93.09966200000001
156,20200714170116,0.8,0.5,0.8,1.5708,1.5708,1.71042,-2.25907,-1.8604,-1.33261,0.0505041,0.825973,0.000275637,23.5550003051758,1738.7661,-1573.5293,-514.62916,-92.650895,-69.22157600000001,-93.257681
157,20200714170139,0.8,0.5,0.7,1.0472,1.5708,1.5708,-2.35077,-1.84703,-1.52668,0.231315,1.30298,-0.00122053,23.5550003051758,1740.6388,-1566.5259,-614.3950400000002,-153.82263,-90.875574,-154.82811999999998
158,20200714170149,0.8,0.5,0.7,1.22173,1.5708,1.5708,-2.30559,-1.85642,-1.51474,0.229591,1.0826,-0.000298802,23.5550003051758,1740.2736,-1569.5031,-614.5375300000001,-93.96158899999999,-81.22435500000003,-94.753691
159,20200714170158,0.8,0.5,0.7,1.39626,1.5708,1.5708,-2.26663,-1.87723,-1.48743,0.223978,0.870769,-0.00196201,23.5550003051758,1739.6724000000002,-1572.0704,-614.7306400000002,-92.464662,-71.304455,-93.19214500000001
160,20200714170207,0.8,0.5,0.7,1.5708,1.5708,1.5708,-2.234,-1.90922,-1.44376,0.210056,0.661557,0.000574494,23.5550003051758,1738.3761,-1574.7318,-614.94448,-92.270902,-61.20370600000001,-92.793605
161,20200714170216,0.8,0.5,0.7,1.7453299999999998,1.5708,1.5708,-2.20995,-1.95027,-1.38696,0.193585,0.465077,0.00186729,23.5550003051758,1736.7041000000002,-1577.3619,-615.06858,-92.126466,-51.309773,-92.47074400000001
162,20200714170232,0.8,0.5,0.7,1.5708,0.8726649999999999,1.5708,-2.23398,-1.90931,-1.44405,0.211169,0.662684,0.696277,23.5550003051758,1738.2656,-1575.0344,-614.96515,-92.132603,-60.637913,-52.817375999999996
163,20200714170238,0.8,0.5,0.7,1.5708,1.0472,1.5708,-2.23423,-1.90894,-1.44408,0.210033,0.663416,0.523645,23.5550003051758,1738.3097,-1574.8627,-614.78278,-92.22016500000001,-60.820293,-62.79915799999999
164,20200714170245,0.8,0.5,0.7,1.5708,1.22173,1.5708,-2.23401,-1.90908,-1.4439799999999998,0.209445,0.662216,0.349584,23.5550003051758,1738.2805,-1574.8599,-614.9828,-92.28779300000001,-60.920728000000004,-72.923
165,20200714170252,0.8,0.5,0.7,1.5708,1.39626,1.5708,-2.23386,-1.90909,-1.44396,0.209745,0.66164,0.175178,23.5550003051758,1738.3775,-1574.9034,-614.97499,-92.28151600000001,-61.065548,-82.91127700000001
166,20200714170305,0.8,0.5,0.7,1.5708,1.7453299999999998,1.5708,-2.23389,-1.90967,-1.44348,0.21166,0.661281,-0.17482,23.5550003051758,1738.3593,-1574.7589,-614.9556900000002,-92.17955500000001,-61.361230000000006,-102.74828000000001
167,20200714170312,0.8,0.5,0.7,1.5708,1.91986,1.5708,-2.23401,-1.91,-1.44367,0.213982,0.662276,-0.350965,23.5550003051758,1738.3877,-1574.6937,-615.10285,-92.05879800000001,-61.565677,-112.71687
168,20200714170319,0.8,0.5,0.7,1.5708,2.0944,1.5708,-2.23403,-1.90886,-1.44422,0.210224,0.662768,-0.523045,23.5550003051758,1738.546,-1574.6534,-614.94212,-92.289804,-61.749985,-122.85954000000001
169,20200714170326,0.8,0.5,0.7,1.5708,2.26893,1.5708,-2.23403,-1.90923,-1.4441,0.211182,0.662696,-0.697709,23.5550003051758,1738.4809,-1574.6358,-615.0618700000002,-92.231621,-61.902418999999995,-132.81792
170,20200714170341,0.8,0.5,0.7,1.5708,1.5708,1.39626,-2.20992,-1.95056,-1.38651,0.193932,0.464009,0.000730289,23.5550003051758,1736.7032000000002,-1577.2439,-614.9942400000002,-91.93119300000001,-51.271417,-92.300476
171,20200714170346,0.8,0.5,0.7,1.5708,1.5708,1.43117,-2.21392,-1.94173,-1.39886,0.197128,0.501967,0.0015557,23.5550003051758,1737.0897,-1576.8289,-615.0838900000002,-92.007478,-53.267811,-92.392088
172,20200714170350,0.8,0.5,0.7,1.5708,1.5708,1.4660799999999998,-2.21838,-1.93326,-1.41069,0.200779,0.541017,0.00156769,23.5550003051758,1737.3633,-1576.3809,-614.9968,-92.05381600000001,-55.254650999999996,-92.452326
173,20200714170354,0.8,0.5,0.7,1.5708,1.5708,1.50098,-2.22328,-1.92514,-1.42213,0.204478,0.581071,0.000766241,23.5550003051758,1737.5939,-1575.9253,-615.0461,-92.098893,-57.277237,-92.553673
174,20200714170359,0.8,0.5,0.7,1.5708,1.5708,1.53589,-2.2282900000000003,-1.91688,-1.4333,0.20686,0.620847,0.000658383,23.5550003051758,1738.0230000000001,-1575.4101,-614.9803700000002,-92.20989200000001,-59.261794,-92.71523099999999
175,20200714170407,0.8,0.5,0.7,1.5708,1.5708,1.6057,-2.23951,-1.90197,-1.45366,0.212905,0.701711,-0.0008133089999999,23.5550003051758,1738.7627,-1574.2469,-615.0038700000002,-92.359859,-63.19416,-92.987199
176,20200714170412,0.8,0.5,0.7,1.5708,1.5708,1.64061,-2.24579,-1.89574,-1.46271,0.218028,0.743483,-0.00258428,23.5550003051758,1738.9513,-1573.677,-615.0379300000001,-92.265393,-65.19799499999999,-92.94666
177,20200714170416,0.8,0.5,0.7,1.5708,1.5708,1.67552,-2.25224,-1.88884,-1.47145,0.217346,0.7849149999999999,-0.0006097,23.5550003051758,1739.141,-1573.2191,-614.89052,-92.599165,-67.21480400000002,-93.262049
178,20200714170421,0.8,0.5,0.7,1.5708,1.5708,1.71042,-2.25898,-1.88281,-1.47936,0.219202,0.825781,0.000981583,23.5550003051758,1739.3664,-1572.6855,-614.7646500000001,-92.747425,-69.200916,-93.344725
179,20200714170444,0.8,0.5,0.6,1.0472,1.5708,1.5708,-2.35045,-1.89795,-1.6428,0.398573,1.30194,-0.000286881,23.5550003051758,1741.1802,-1565.6964,-714.26044,-149.23726000000005,-90.85464300000001,-150.18921999999998
180,20200714170454,0.8,0.5,0.6,1.22173,1.5708,1.5708,-2.30557,-1.90646,-1.63111,0.395845,1.08248,5.99211e-05,23.5550003051758,1740.9489,-1568.576,-714.2182299999998,-93.97323399999999,-81.20810200000001,-94.759417
181,20200714170503,0.8,0.5,0.6,1.39626,1.5708,1.5708,-2.26622,-1.92617,-1.60335,0.386748,0.868898,0.000933646,23.5550003051758,1740.1854,-1571.2608,-714.30776,-92.682709,-71.198987,-93.306224
182,20200714170512,0.8,0.5,0.6,1.5708,1.5708,1.5708,-2.23394,-1.95668,-1.56029,0.37454,0.661832,-0.000358407,23.5550003051758,1738.9194,-1573.9458,-714.64995,-92.227407,-61.195819,-92.79119
183,20200714170521,0.8,0.5,0.6,1.7453299999999998,1.5708,1.5708,-2.20991,-1.99565,-1.50363,0.355749,0.463073,0.00134074,23.5550003051758,1737.3394,-1576.3104,-714.93235,-92.121258,-51.201394,-92.51128200000001
184,20200714170537,0.8,0.5,0.6,1.5708,0.8726649999999999,1.5708,-2.23382,-1.95662,-1.5603200000000002,0.37393,0.661497,0.697965,23.5550003051758,1738.8989999999997,-1574.0762,-714.46068,-92.16556700000001,-60.55948200000001,-52.786479
185,20200714170544,0.8,0.5,0.6,1.5708,1.0472,1.5708,-2.23388,-1.9568,-1.56043,0.37515,0.661497,0.522651,23.5550003051758,1738.9333000000001,-1574.0431,-714.65101,-92.13886500000001,-60.724219,-62.749300999999996
186,20200714170550,0.8,0.5,0.6,1.5708,1.22173,1.5708,-2.23387,-1.95687,-1.56014,0.375007,0.661328,0.348375,23.5550003051758,1738.8897,-1574.0185,-714.54372,-92.15466500000001,-60.877114,-72.80600100000001
187,20200714170557,0.8,0.5,0.6,1.5708,1.39626,1.5708,-2.23387,-1.95671,-1.56031,0.374193,0.6613399999999999,0.175226,23.5550003051758,1738.9208,-1573.9737,-714.62795,-92.23316000000001,-61.03556600000001,-82.83821700000003
188,20200714170611,0.8,0.5,0.6,1.5708,1.7453299999999998,1.5708,-2.2338,-1.95677,-1.56016,0.374468,0.661148,-0.1736589999999999,23.5550003051758,1738.9984,-1573.8885,-714.55917,-92.23102,-61.344898000000015,-102.76694
189,20200714170617,0.8,0.5,0.6,1.5708,1.91986,1.5708,-2.23382,-1.95696,-1.56027,0.37539,0.661172,-0.349577,23.5550003051758,1739.0525,-1573.8292,-714.71505,-92.19460400000001,-61.504075,-112.85629
190,20200714170624,0.8,0.5,0.6,1.5708,2.0944,1.5708,-2.23383,-1.95708,-1.56007,0.375605,0.661185,-0.524529,23.5550003051758,1739.0152,-1573.8084,-714.66328,-92.175182,-61.65941,-122.79712
191,20200714170631,0.8,0.5,0.6,1.5708,2.26893,1.5708,-2.23414,-1.95714,-1.56021,0.377126,0.662912,-0.700462,23.5550003051758,1739.0115,-1573.6815,-714.6155,-92.08045600000001,-61.898733,-132.74165
192,20200714170646,0.8,0.5,0.6,1.5708,1.5708,1.39626,-2.20994,-1.99643,-1.50306,0.358801,0.463217,-0.00203354,23.5550003051758,1737.2733,-1576.3165,-715.0130200000002,-91.834941,-51.21398400000001,-92.276869
193,20200714170650,0.8,0.5,0.6,1.5708,1.5708,1.43117,-2.21386,-1.98754,-1.5156,0.359627,0.501235,0.00128081,23.5550003051758,1737.6246,-1575.9552,-714.82651,-92.001271,-53.213674,-92.411362
194,20200714170655,0.8,0.5,0.6,1.5708,1.5708,1.4660799999999998,-2.21845,-1.97993,-1.52742,0.367227,0.541557,-0.00223762,23.5550003051758,1737.9964,-1575.4231,-714.8786200000001,-91.884134,-55.273765,-92.38445700000001
195,20200714170659,0.8,0.5,0.6,1.5708,1.5708,1.50098,-2.22322,-1.97169,-1.53888,0.368532,0.580507,-0.0010646,23.5550003051758,1738.3170000000005,-1574.9683,-714.74973,-92.05237100000001,-57.23529,-92.590929
196,20200714170703,0.8,0.5,0.6,1.5708,1.5708,1.53589,-2.22843,-1.96378,-1.5504,0.371979,0.621975,-0.00112468,23.5550003051758,1738.6965,-1574.5405,-714.8223700000002,-92.13894900000001,-59.309776,-92.71215
197,20200714170712,0.8,0.5,0.6,1.5708,1.5708,1.6057,-2.23993,-1.95036,-1.57005,0.379806,0.703271,-0.00228531,23.5550003051758,1739.2649000000001,-1573.2023,-714.68155,-92.158364,-63.247324,-92.7935
198,20200714170717,0.8,0.5,0.6,1.5708,1.5708,1.64061,-2.2457700000000003,-1.94352,-1.57932,0.37995,0.743302,-0.000717942,23.5550003051758,1739.6054000000001,-1572.7392,-714.62091,-92.440352,-65.169014,-93.084426
199,20200714170721,0.8,0.5,0.6,1.5708,1.5708,1.67552,-2.25238,-1.9372,-1.58818,0.382416,0.785575,0.00100555,23.5550003051758,1739.8198,-1572.2703,-714.5506,-92.57558300000001,-67.233626,-93.149274
200,20200714170726,0.8,0.5,0.6,1.5708,1.5708,1.71042,-2.25922,-1.93135,-1.59626,0.384773,0.827484,0.00102915,23.5550003051758,1740.0432,-1571.7824,-714.48217,-92.713048,-69.27153100000001,-93.310755
201,20200714170749,0.8,0.5,0.5,1.0472,1.5708,1.5708,-2.35074,-1.97422,-1.73102,0.562821,1.3026799999999998,-0.0002268,23.5550003051758,1741.6821,-1564.7156,-814.46234,-151.88324,-90.835057,-152.85082
202,20200714170758,0.8,0.5,0.5,1.22173,1.5708,1.5708,-2.30588,-1.98198,-1.7193200000000002,0.5590510000000001,1.08351,-0.00148327,23.5550003051758,1741.4299,-1567.6013,-814.40427,-94.21699299999999,-81.23191100000001,-95.12001000000001
203,20200714170808,0.8,0.5,0.5,1.39626,1.5708,1.5708,-2.26617,-2.00083,-1.6910900000000002,0.551248,0.868526,-0.00148327,23.5550003051758,1740.8,-1570.4093,-814.45031,-92.451582,-71.17184900000001,-93.17642000000001
204,20200714170817,0.8,0.5,0.5,1.5708,1.5708,1.5708,-2.23408,-2.02898,-1.64823,0.537211,0.66332,-0.00288374,23.5550003051758,1739.5857,-1573.0933,-814.7441200000002,-92.050235,-61.27505,-92.683812
205,20200714170826,0.8,0.5,0.5,1.7453299999999998,1.5708,1.5708,-2.20983,-2.06488,-1.59136,0.513646,0.463457,-0.000429932,23.5550003051758,1738.0378,-1575.4903,-814.6492400000002,-92.052998,-51.214622,-92.491371
206,20200714170841,0.8,0.5,0.5,1.5708,0.8726649999999999,1.5708,-2.23388,-2.02872,-1.6479099999999998,0.534254,0.661412,0.6969350000000001,23.5550003051758,1739.4279999999997,-1573.1673,-814.51464,-92.124426,-60.543153,-52.804939999999995
207,20200714170848,0.8,0.5,0.5,1.5708,1.0472,1.5708,-2.23394,-2.02885,-1.6479,0.5346850000000001,0.6612210000000001,0.5240520000000001,23.5550003051758,1739.4579,-1573.1108,-814.61577,-92.129373,-60.695387999999994,-62.669477
208,20200714170855,0.8,0.5,0.5,1.5708,1.22173,1.5708,-2.23392,-2.02828,-1.64832,0.53295,0.661964,0.350111,23.5550003051758,1739.5042,-1573.1599,-814.62068,-92.26619500000001,-60.89827200000001,-72.87604100000003
209,20200714170902,0.8,0.5,0.5,1.5708,1.39626,1.5708,-2.23392,-2.02917,-1.64779,0.536301,0.661136,0.1728559999999999,23.5550003051758,1739.5186,-1573.0464,-814.76914,-92.083461,-61.022538999999995,-82.768997
210,20200714170915,0.8,0.5,0.5,1.5708,1.7453299999999998,1.5708,-2.23394,-2.02869,-1.64799,0.5344939999999999,0.6613640000000001,-0.174688,23.5550003051758,1739.5929,-1572.9119,-814.65702,-92.21148600000001,-61.336654,-102.80996
